#{"t_start": 1763438548.0532362, "env_id": "None"}
r,l,t
-2516.912808,1073,909.046238
-1436.218508,1120,925.371202
-2497.110099,1067,929.095754
-2022.128994,1085,932.461483
-1336.127,1150,936.004951
-1969.782505,1091,952.562173
-1931.388991,1085,956.206694
-2111.395306,1088,959.591949
-1651.97311,1087,962.934156
-2714.067092,1084,979.772337
-1309.486099,1099,983.622654
-2614.42001,1090,987.474615
-2566.111004,1070,1004.595537
-3168.032808,1073,1007.902252
-1968.813506,1095,1011.609869
-2200.060296,1103,1015.255202
-3647.213497,1095,1033.435657
-2860.316484,1096,1037.222427
-2549.830576,1062,1040.185515
-4104.014483,1075,1043.755174
-4125.710592,1062,1061.089134
-2530.172791,1073,1064.842241
-1658.847584,1114,1068.232373
-2427.635308,1088,1071.125554
-1307.462487,1091,1088.065205
-3930.865297,1083,1091.58682
-2002.079588,1097,1094.94756
-3795.740295,1103,1111.553861
-2538.316601,1102,1115.382334
-2691.870601,1069,1118.642628
-2336.173505,1095,1122.108592
-2668.93099,1086,1138.55156
-2512.220482,1080,1142.377896
-2863.953603,1074,1145.742207
-1551.183582,1082,1149.016791
-2707.395311,1088,1166.43477
-2108.356605,1102,1169.497304
-3646.422004,1050,1172.820196
-1621.137997,1130,1176.425341
-2425.634499,1075,1193.710988
-2144.608991,1110,1197.296402
-1841.179981,1090,1200.261405
-2753.080495,1080,1217.311509
-2040.420493,1080,1220.840142
-2134.473587,1074,1224.312835
-2138.948996,1085,1227.62054
-2715.770987,1070,1244.173793
-2660.907792,1093,1247.95119
-3319.873587,1074,1251.305765
-2328.989603,1122,1254.703292
-2691.691508,1071,1271.385893
-2627.707094,1084,1274.855793
-2502.954487,1075,1278.176196
-535.772005,1106,1281.614239
-2403.214088,1227,1298.595926
-1844.193497,1111,1302.326235
-2497.190602,1094,1305.649931
-3251.690987,1070,1322.439562
-3862.463616,1082,1325.560782
-2100.819602,1097,1329.088131
-3288.087588,1114,1332.740531
-2095.597609,1089,1349.868992
-3579.541986,1081,1353.596647
-3547.955108,1239,1356.967696
-1942.762505,1091,1360.367461
-2745.567786,1093,1377.379622
-2591.133482,1095,1380.855979
-1955.231015,1086,1384.225891
-1943.733515,1095,1400.469354
-2899.334096,1227,1404.598822
-4127.321988,1081,1407.931584
-1984.85061,1094,1411.352259
-2729.81531,1088,1427.690491
-1923.593486,1111,1431.510937
-2616.379985,1090,1434.802408
-2378.695306,1088,1438.180655
-1903.8228,1098,1455.054757
-3280.092083,1072,1458.642602
-2425.042615,1117,1462.07284
-2073.150597,1094,1478.889282
-2677.127106,1084,1482.570925
-2504.473495,1111,1485.713305
-2648.832091,1072,1489.196561
130.89101,1110,1506.416123
-1893.823588,1082,1510.158108
-2769.933507,1095,1513.585221
-3133.434506,1056,1516.408781
-2772.275287,1088,1533.217651
-2597.473105,1087,1537.071837
-3468.966988,1125,1540.570468
-2469.597792,1078,1543.981073
-847.097605,1089,1560.224747
-876.610598,1094,1563.987561
-2110.086938,1091,1567.423579
-1568.1053,1083,1570.859399
-2222.42049,1080,1587.48093
-1994.675496,1076,1590.870032
-2101.595298,1088,1594.381182
190.863906,1107,1611.293319
-2003.067799,1093,1615.02122
228.924399,1369,1619.423143
-431.662822,1113,1622.955075
-284.507978,1105,1640.07711
-2000.380303,1108,1643.36659
-2539.833502,1095,1647.08147
-1858.846109,1099,1664.372624
-1981.117601,1089,1668.0032
-3016.572781,1073,1671.528686
-1556.828016,1105,1674.746303
33.366889,1119,1692.259119
-1305.829495,1100,1696.057534
-1535.527997,1105,1699.465885
-1885.116596,1102,1703.000676
-967.476596,1077,1719.528371
-522.596091,1107,1723.46147
-2273.568984,1085,1726.836597
-1811.149501,1100,1730.321934
-557.606109,1099,1747.931327
-1139.691945,1215,1752.392843
-1462.077601,1089,1756.053276
-1919.957611,1089,1773.062948
-2076.520298,1748,1779.01476
-2183.502491,1091,1782.471961
-2019.020309,1103,1799.326486
-900.1728,1698,1804.662928
-2459.661996,1081,1808.083956
-2131.422007,1081,1811.397059
-1799.302487,1091,1828.603011
-1918.073,1101,1832.233279
-213.398502,1120,1835.38819
-1832.320507,1080,1853.11809
-2104.502616,1117,1856.908993
-1985.50781,1093,1860.576777
-859.18109,1124,1864.376548
-312.124518,1131,1882.139364
-1852.745548,1124,1886.048241
-1648.895304,1168,1889.662223
-1223.418002,1130,1893.265929
-1996.552996,1126,1910.533989
-1662.169488,1100,1914.233947
-2331.591516,1135,1917.754432
-2080.887106,1159,1934.746427
-1198.924486,1131,1938.741327
-1870.805286,1128,1942.242066
-2166.370041,1137,1945.725544
-1858.642575,1117,1962.419748
-1855.137808,1158,1966.229178
-1351.466992,1125,1969.658382
-1872.682598,1117,1986.661088
-1325.924106,1104,1990.232783
-1980.489499,1100,1993.509867
-1915.484597,1109,1996.950558
-879.666103,1099,2013.835608
-2136.702615,1117,2017.599069
-1933.59309,1119,2021.300078
-1012.541104,1124,2024.6254
-699.694011,1146,2042.393918
-1812.915304,1123,2046.327995
-2265.789002,1110,2049.976068
-1246.087819,1118,2067.992022
-963.963997,1121,2071.806206
-2023.276591,1102,2075.254844
-2531.966101,1099,2078.633473
-2402.185315,1083,2095.622492
-1484.253506,1095,2099.373219
-1372.830996,1086,2102.75321
-2367.123613,1082,2106.117935
-1965.486095,1099,2122.602476
-2122.030588,1094,2126.46464
-1592.749005,1110,2129.880563
-2320.797792,1078,2133.153819
-2577.575319,1088,2150.51778
-1826.746092,1099,2153.513425
-1295.090594,1094,2156.879413
-1670.972492,1115,2173.835346
-2909.548999,1085,2177.499196
-1296.602791,1098,2181.307307
-2626.322007,1081,2184.271277
-1062.149516,1100,2201.386185
-2114.888982,1110,2205.26061
-1796.194502,1075,2208.76378
-2343.833095,1087,2213.134922
-1782.149497,1100,2230.719761
-1165.796511,1096,2234.705642
-2847.96408,1104,2238.59857
-847.109616,1122,2242.335984
-1957.553493,1095,2260.095787
-2322.328006,1105,2263.614358
-2593.692097,1072,2267.072671
-1581.7375,1116,2283.785113
-2723.862794,1098,2287.646013
-2249.750603,1094,2291.007798
-2678.477596,1089,2294.34819
-2680.059583,1097,2311.061711
-2261.587797,1093,2314.893567
-2445.205102,1092,2318.224644
-2547.155317,1088,2321.576401
-1181.453082,1087,2338.6935
-2560.082813,1113,2341.907074
-2699.770987,1086,2345.322517
-2500.89911,1079,2348.597111
-2150.517784,1213,2366.599843
-2623.650007,1066,2370.175925
-2386.402495,1091,2373.030759
-2676.213609,1074,2390.116997
-2175.120506,1080,2393.900664
-2576.012817,1073,2397.305062
-2857.613589,1074,2400.812573
-2021.196506,1096,2417.425853
-2497.176589,1077,2421.162908
-2507.82251,1091,2424.615895
160.698402,1202,2428.333771
-2119.415282,1088,2445.147287
-2271.010309,1068,2448.615545
-2016.513492,1095,2451.976724
-3566.411509,1060,2468.900586
-3811.291507,1060,2472.60725
-2763.610593,1094,2475.942825
-1920.832004,1106,2479.354674
-1778.257595,1089,2496.862825
-1965.770996,1086,2500.039821
-4172.950305,1063,2503.320316
-2264.713607,1057,2506.648825
-2255.711518,1071,2523.433431
-2518.253486,1095,2527.142209
-2412.298102,1112,2530.576382
-2117.220493,1080,2533.417975
-2650.448015,1105,2550.930393
-1707.687791,1093,2554.608646
-2439.719603,1097,2558.380554
-2492.402018,1081,2561.845994
-963.321511,1196,2579.410517
-2187.042602,1117,2583.089895
-2898.791004,1070,2586.727282
-2511.232988,1101,2603.317203
-2104.329516,1100,2607.126586
-1986.303589,1082,2610.472927
-2690.870615,1094,2613.983864
-1750.699584,1097,2630.604962
-2460.230303,1068,2634.091445
-2068.000311,1108,2637.511601
-1854.849504,1100,2640.914471
-1903.852498,1115,2658.194811
-2390.193515,1111,2661.280836
-1967.673,1101,2664.71097
-1554.169488,1100,2681.864334
-2079.6796,1097,2685.63519
-2642.552976,1101,2689.316899
-2897.150292,1063,2692.098943
-1734.324495,1131,2709.067009
119.153014,1125,2712.860234
-2236.7565,1096,2716.566992
-2315.866117,1099,2720.222884
-2649.817493,1116,2737.440955
-2571.960294,1103,2740.998344
-2109.113517,1095,2744.669501
-1907.019005,1221,2761.578629
-1889.392987,1101,2765.28609
-1350.702817,1113,2768.807319
-2048.000309,1108,2772.186702
-775.298108,1112,2788.996912
-790.421492,1196,2792.93118
-2018.62608,1099,2796.303248
-1468.12281,1113,2799.832223
-1923.553102,1087,2817.037267
-1281.795316,1123,2820.051958
-1254.844082,1104,2823.438325
-2192.204101,1104,2840.731681
-1778.325603,1137,2844.635076
-1765.157615,1089,2848.147612
-1969.827604,1114,2851.060919
-830.572803,1138,2867.910575
245.496898,1244,2872.180819
-2092.770585,1094,2875.822954
-1535.489607,1122,2879.572014
-2299.679998,1090,2896.457076
-1983.507592,1114,2900.126337
-1807.820297,1108,2903.831887
-1818.898024,1130,2921.278912
-1604.209596,1122,2925.321248
-2025.702503,1091,2928.732359
-2226.644104,1104,2932.175692
-2030.224607,1109,2948.879159
-1823.173518,1095,2952.641628
-2235.448995,1085,2955.959566
-1705.379599,1097,2959.339086
-1675.453499,1111,2976.07953
-2168.942796,1098,2979.647532
-1981.473093,1119,2983.102034
-1184.181104,1199,3000.429925
-1840.372089,1184,3004.593837
-1733.327116,1084,3007.965171
-2431.145103,1092,3010.811824
-2039.589002,1110,3027.924155
-2422.272782,1073,3031.611885
-3449.035011,1141,3035.375534
-2123.333502,1111,3038.967957
-1909.232488,1115,3055.798127
-1698.353513,1111,3059.434675
-1497.893007,1101,3063.059129
-2358.885305,1083,3079.707583
-2150.773596,1074,3083.813137
136.551995,1105,3087.467089
-1099.708493,1211,3091.539858
-1633.875504,1076,3108.186826
-1849.77809,1112,3111.918683
-1392.219998,1090,3115.260431
-687.420011,1090,3118.682534
-2000.511002,1086,3135.302612
-2139.106103,1099,3138.94399
-880.261105,1124,3142.397779
-2991.456584,1102,3159.631651
-1714.399599,1097,3163.367938
-1806.464082,1104,3166.816319
-1869.153103,1119,3169.825082
142.940882,1127,3186.825463
-243.847099,1159,3190.856515
-2049.746983,1125,3194.511433
-2039.02011,1139,3198.440671
-1535.968611,1182,3215.441232
-2567.569445,1590,3220.631043
-1793.526986,1125,3224.367251
-1473.396077,1632,3243.058408
-198.577593,1089,3246.560867
-1442.224112,1104,3250.230196
-1497.323604,1082,3267.34684
-1876.438081,1112,3271.389137
-1714.064613,1109,3274.787946
-1553.847795,1093,3278.168479
-1554.5931,1119,3294.550352
-1514.898115,1144,3298.623639
-2008.507107,1084,3301.94724
-923.111486,1135,3305.543369
-1334.638483,1120,3322.981989
-2033.712002,1106,3325.953933
-528.482504,1216,3329.741847
-1376.933491,1095,3346.642338
304.936493,1695,3352.42804
487.531408,1157,3356.046429
-1871.127997,1105,3372.501647
-357.329618,1122,3376.256752
-1665.144082,1152,3380.052453
-435.982988,1230,3384.143499
-1418.658486,1120,3400.818969
-1867.320289,1108,3404.954016
-1243.513087,1119,3408.689431
-1987.342612,1142,3426.260884
-160.844601,1134,3430.110607
-2162.247053,1142,3433.934206
-647.067783,1838,3453.705327
276.929698,1703,3459.311506
-2318.402806,1113,3462.935688
185.602189,1158,3466.585762
313.401966,1249,3484.577513
437.314498,1580,3489.567618
-1288.309002,2221,3510.038549
-2105.655316,1843,3516.018703
-1137.432994,1805,3534.761445
-1906.915306,1088,3538.585848
-2986.841605,1377,3542.930365
-2117.239604,1097,3546.305276
-2175.162613,1117,3562.938555
-421.912017,1106,3566.5818
-165.620305,1103,3570.258398
-1592.725297,1083,3586.97283
-98.079615,1097,3590.873447
-463.034998,1390,3595.41161
-2504.229993,1066,3599.026649
-1867.584105,1104,3616.330953
-2104.879087,1079,3619.856663
-1884.080011,1090,3623.469855
-1968.310597,1069,3626.95303
-1621.500296,1108,3643.862184
-2224.516508,1096,3647.267
-1547.147995,1105,3650.735619
-2118.1161,1107,3667.584549
-2625.210003,1066,3671.191907
-1993.611003,1086,3674.570758
-1684.182607,1117,3677.536388
-2224.199104,1127,3694.937702
-1398.157604,1089,3698.58603
-2060.060309,1108,3701.996715
-1891.65299,1101,3705.400817
-1892.01662,1102,3722.322205
-2071.272514,1115,3726.08114
-1888.571012,1070,3729.395113
-2140.66511,1092,3745.879598
-1981.506086,1099,3749.688882
-2129.035501,1076,3753.204911
-1677.709506,1100,3756.819704
-1880.720276,1103,3774.197348
-2253.311989,1106,3777.936865
-1843.869488,1100,3781.731701
-1976.385307,1083,3785.278283
-2472.079115,1079,3802.507478
-2748.987594,1114,3806.235754
-1612.867997,1105,3809.936195
-2118.093002,1101,3813.639091
-1153.951996,1106,3832.059172
-1261.153005,1126,3835.145119
-1542.7425,1091,3838.578185
-1841.936117,1107,3856.589926
-2566.353098,1087,3860.084374
48.002481,1116,3863.697074
-1988.220019,1090,3867.272979
-1304.798104,1144,3884.882352
-1720.322612,1117,3888.657447
-2570.875288,1123,3892.144101
-2046.432518,1115,3895.656757
-2020.673105,1087,3913.368196
-1303.287604,1114,3916.891779
-2366.530586,1069,3920.212981
-1982.202493,1091,3937.005333
-1660.247003,1150,3940.860509
-2357.261998,1081,3944.157931
-1489.551991,1106,3947.662299
-1787.706112,1099,3964.395336
-2135.007795,1093,3968.081331
-1486.694483,1075,3971.483322
-1596.442096,1147,3975.218236
-2215.070996,1086,3992.395594
-2057.053489,1111,3995.49908
-1588.696615,1102,3999.13057
-1869.913001,1101,4016.678286
-1601.369,1085,4020.227878
-1890.824591,1109,4023.831422
-707.047999,1105,4026.905831
-2375.575502,1076,4043.945309
-2261.659612,1097,4047.596694
-1820.829511,1100,4050.974994
-2077.131538,1084,4054.282104
-858.68028,1108,4071.837596
-2028.467598,1114,4075.374792
-1788.849478,1100,4078.74735
-1605.453091,1087,4082.073009
-1160.596605,1077,4098.652681
-872.347593,1114,4102.399927
-1941.264082,1104,4105.78085
-2272.527983,1105,4122.713561
-1783.611105,1132,4126.437148
-1401.636097,1107,4129.896209
-1085.156591,1102,4133.314289
-1279.211584,1129,4150.469376
-2739.557799,1078,4153.773845
-1754.139601,1097,4157.270427
-3284.375504,1076,4160.525382
-1211.916111,1107,4177.536913
-2392.960496,1080,4181.111254
-2865.274499,1075,4184.161224
-1909.45649,1096,4187.870184
-2018.930101,1067,4205.231414
-2037.809997,1065,4208.663028
-1930.117599,1089,4212.247751
-3014.362004,1050,4229.373506
-1719.237502,1191,4233.347088
-1849.731013,1086,4236.766839
-2165.268992,1085,4240.09616
-1797.000507,1080,4256.969718
-2415.143599,1082,4260.681462
-1401.305281,1083,4263.992401
-2593.351011,1070,4267.24059
-2719.893607,1057,4283.824804
-2195.680002,1090,4287.505045
-2783.002003,1081,4290.886717
-2364.160485,1080,4294.289151
-2085.339605,1097,4311.325947
-2248.0331,1087,4315.010749
-1001.620284,1188,4318.675243
-2562.31911,1079,4336.075993
-2575.529017,1085,4339.739783
-2688.315307,1088,4342.701211
-2525.513598,1074,4346.217101
-2776.850104,1067,4363.779612
-2011.196503,1096,4367.378604
-1454.972099,1072,4370.862915
-1974.330599,1069,4373.921791
-2137.873491,1095,4391.764387
-2075.269749,1083,4395.433084
-2613.632088,1072,4398.654592
-1967.36251,1091,4401.994058
-1432.787813,1118,4419.115921
-2480.153607,1057,4422.383526
-2134.365118,1092,4425.736103
-2058.649992,1065,4442.40956
-2344.331013,1070,4445.92216
-1878.548992,1085,4449.348679
-775.85349,1095,4452.675477
-1923.38782,1093,4469.587805
-2798.194493,1056,4473.164741
-1948.270094,1067,4476.482152
-1443.642488,1091,4479.735655
-1856.873106,1119,4497.279509
-1695.645111,1092,4500.415576
-723.6251,1092,4503.801952
-1888.365103,1092,4507.145806
-2516.392794,1073,4524.301833
-2124.830005,1065,4527.955846
-1614.670091,1067,4531.507326
-603.913518,1095,4534.757633
-2630.903576,1082,4552.522952
-807.517586,1089,4556.082044
-2403.483575,1082,4559.623034
-2506.699113,1079,4576.476739
-2528.930619,1069,4580.194021
-2208.411491,1071,4583.47227
-2701.390993,1070,4586.730489
-1930.797621,1089,4603.933409
-2050.750091,1064,4607.648336
-2569.119111,1079,4611.012545
-3606.125287,1048,4614.280393
-2432.609508,1100,4631.129439
-2485.107102,1084,4634.908154
-1393.037602,1089,4638.21593
-2682.527104,1084,4641.54803
-1847.212796,1233,4659.398569
-2080.000293,1103,4662.729538
-2478.993106,1087,4666.078196
-1911.58001,1090,4683.127322
-2239.856598,1077,4686.739476
-716.9276,1114,4690.290622
-1873.276609,1077,4693.111658
-1483.034494,1075,4710.150479
-1670.827085,1084,4713.925213
-1279.300007,1090,4717.469656
-2491.631007,1086,4721.241207
-3094.990092,1067,4738.216629
-1408.193109,1087,4741.729959
-1622.828996,1085,4745.320136
-1581.516608,1077,4748.882126
-2055.605299,1083,4766.125526
-2648.310009,1066,4769.482131
-2103.228983,1085,4772.831636
-2170.375489,1076,4790.031281
-2385.369994,1065,4793.439336
-3156.225303,1083,4797.031469
-3121.2536,1057,4800.352415
-3152.850601,1069,4818.064823
-2671.092095,1072,4821.15388
-1873.019109,1079,4824.519519
-3415.403598,1049,4827.706729
-1905.350311,1068,4844.813128
-2813.455489,1055,4848.391421
-2304.725293,1083,4851.262913
-2617.992107,1072,4854.54897
-2760.579093,1052,4872.052061
-2521.579097,1079,4875.738188
-2332.352098,1072,4879.098462
-1915.512987,1126,4882.137597
-2163.491495,1071,4899.58112
-3651.790019,1065,4903.019392
-2592.922007,1081,4906.639997
-3695.201996,1081,4910.332235
-3028.207804,1093,4928.037501
-2350.80509,1092,4931.551433
-2549.190009,1065,4935.060391
-2533.874501,1075,4952.187123
-3451.273598,1074,4955.879659
-2601.991512,1071,4959.389267
-2126.294497,1075,4962.907548
-2276.4936,1249,4980.547545
-1782.652102,1072,4984.059681
-1036.201988,1081,4987.389915
-2279.746091,1099,4990.694055
-2600.271511,1071,5007.853618
-2335.597591,1089,5010.844369
-3421.955499,1076,5014.140422
-2477.936607,1077,5017.437544
-1513.252808,1073,5034.641733
-2213.170604,1094,5038.124255
-2038.842006,1081,5040.922651
-2030.193579,1074,5058.017083
-1748.250606,1094,5061.717434
-2734.222794,1098,5065.159524
-2070.730992,1086,5068.491913
-2076.750988,1086,5085.151709
-2640.09782,1078,5088.810928
-1538.09781,1078,5092.47113
-2176.469992,1065,5095.954278
-1352.211015,1086,5113.324105
-2288.190597,1069,5116.8356
-2851.814505,1056,5120.291983
-1575.8851,1092,5123.848684
-2644.654512,1075,5141.413007
-3314.455489,1076,5144.908047
-2152.533616,1074,5148.506192
-2686.595294,1088,5166.511423
-1187.288997,1085,5169.726207
-2497.472815,1073,5173.046704
-1789.305596,1169,5176.614993
-3519.413096,1044,5193.77366
-2843.152798,1058,5197.409884
-2033.912798,1073,5200.20707
-2506.310102,1067,5203.457473
-2225.314485,1075,5220.762192
-2415.0321,1072,5224.39982
-1958.387086,1084,5227.743912
-2781.310992,1070,5231.059152
-2217.295502,1076,5247.976866
-3093.23149,1060,5251.628882
-2262.465104,1092,5255.052804
-1291.972797,1073,5258.396223
-2309.075489,1076,5275.336877
-2517.111003,1061,5278.944896
-3437.174508,1056,5282.355097
-1396.2731,1087,5299.829463
-1458.975488,1076,5303.284773
-2461.532785,1073,5306.812112
-1865.88961,1122,5310.297485
-1891.395517,1076,5327.840972
-2158.641984,1081,5331.545773
-1936.477803,1078,5334.818961
-1365.890619,1069,5338.258828
-2502.192088,1059,5355.615417
-2344.289993,1066,5358.746247
-1407.156603,1077,5361.975742
-1768.505122,1092,5365.253399
-2082.290986,1086,5383.421901
-1129.257597,1089,5387.10035
-4039.357794,1053,5389.891787
-2633.4503,1063,5393.078277
-1739.305285,1083,5410.93733
-1255.243607,1082,5414.551677
-1569.49151,1071,5417.80182
-1639.950992,1086,5434.978025
-2595.99531,1043,5438.545836
-1865.29451,1075,5442.045739
-2765.670595,1069,5445.381341
-2027.972784,1058,5462.616446
-2446.00548,1276,5466.981208
-2028.320506,1080,5470.50911
-2721.690607,1069,5474.051273
-2459.030319,1068,5491.828912
-1867.512803,1073,5495.373254
-2444.170088,1064,5498.860395
-4068.565306,1048,5502.672064
-2398.33281,1058,5520.757363
-2271.85778,1053,5524.389944
-1941.52711,1084,5527.840758
-1038.836506,1096,5531.200387
-3328.685282,2008,5551.32134
-2036.8136,1074,5554.608071
-2763.762,1081,5557.919085
-2627.731493,1071,5575.637559
-1956.003614,1082,5579.037561
-2378.83662,1054,5581.800337
-1684.110614,1069,5598.776635
-426.171004,1070,5602.273636
-2706.150097,1067,5605.662518
-3757.876599,1054,5608.929132
-1713.775499,1076,5625.581224
-1951.805296,1083,5629.459738
-2548.573609,1074,5632.748601
-1909.3121,1072,5636.054854
-2234.374491,1075,5653.043828
-2014.274503,1075,5656.552212
-2475.27031,1068,5660.015114
-4052.922807,1993,5679.74284
-2583.112774,1058,5683.21606
-506.174981,1141,5686.975024
-2176.660501,1080,5690.372541
-2590.681996,1081,5707.81211
-2481.075506,1076,5710.870066
-2047.750099,1067,5714.135533
-1998.693609,1074,5731.247366
-1932.290306,1063,5734.737015
-2786.790992,1086,5738.164042
-1226.857793,1078,5740.981402
-1936.310284,1063,5758.075938
-2332.903585,1082,5761.696579
-2624.496597,1054,5764.918276
-2548.330621,1069,5768.194063
-2928.273496,1095,5785.002362
-1616.097812,1078,5788.586779
-2008.139087,1079,5791.915951
-2017.205313,1083,5795.211193
-1941.919997,1090,5813.043051
-2124.511498,1060,5817.124635
-1398.136587,1077,5820.858587
-1828.125319,1083,5824.145573
-1854.091008,1086,5841.2479
-1938.982006,1081,5845.043766
-2259.670601,1094,5848.764071
-2449.233594,1074,5866.649155
-2722.122504,1091,5869.912564
-2524.849989,1066,5873.395487
-2077.571013,1070,5876.880172
-2265.392795,1073,5895.445731
-2122.392792,1073,5898.642048
-1769.122493,1091,5902.169069
-2367.910613,1069,5905.567384
-2350.236487,1096,5923.563563
-2590.491003,1070,5927.065131
-2381.451004,1086,5929.916282
-1872.780506,1080,5933.245902
-2397.375308,1088,5950.972329
-2547.672797,1073,5954.355443
-2256.193102,1087,5957.761606
-3040.042016,1050,5961.050407
-2486.592097,1072,5978.245535
-1906.270617,1069,5981.716791
-1003.39281,1073,5985.00295
-1136.938507,1120,6001.873565
-2323.213606,1074,6005.5969
-1830.056603,1102,6009.104693
-2384.867805,1093,6012.438276
-2051.692817,1073,6029.364328
-2719.235304,1088,6033.090633
-1675.857798,1078,6036.710024
-2424.025286,1083,6040.334152
-2676.750079,1064,6057.480872
-2502.752788,1073,6061.095463
-2573.1115,1060,6064.499462
-2541.489986,1066,6067.954275
-2237.830306,1068,6086.082309
-2326.231494,1060,6089.103457
-2496.450008,1066,6092.361699
-2663.430317,1068,6095.608111
-2285.257604,1089,6113.445482
-2584.171006,1070,6116.865307
-1934.501996,1081,6120.189203
-2691.190585,1094,6137.051819
-2520.831003,1061,6140.59675
-2651.11,1065,6143.921909
-1850.270102,1067,6147.129363
-1826.96049,1080,6164.196719
-1188.173008,1126,6167.962704
-1466.294498,1075,6171.264231
-2566.793596,1057,6174.444474
-3925.227115,1047,6191.369108
-3041.153603,1074,6195.07558
-1816.612098,1072,6198.407754
-2502.933589,1074,6201.756372
-2560.590101,1067,6218.757288
-2341.150104,1064,6222.323307
-2569.251518,1071,6225.82087
-1892.687997,1105,6229.396924
-2917.181993,1081,6247.249021
-2361.452793,1058,6250.365782
-2497.683591,1082,6253.904547
-2139.550083,1064,6271.570719
-1908.83099,1070,6275.481986
-2019.93062,1069,6279.076841
-2483.351503,1071,6282.067067
-2231.272097,1072,6300.393764
-2692.292104,1072,6304.129557
-1997.430615,1069,6307.509504
-1674.933485,1095,6310.815196
-1575.050612,1094,6328.125132
-2172.351003,1070,6331.806437
-2230.812803,1073,6335.080752
-2385.195519,1076,6338.373251
-2670.302006,1081,6355.979601
-2207.550093,1064,6359.599825
-2109.290595,1069,6362.913998
-1799.319089,1079,6366.175912
179.477995,1225,6384.198087
-2127.80444,1090,6387.75207
-1604.913084,1087,6391.084221
