#{"t_start": 1763438548.0531461, "env_id": "None"}
r,l,t
-3273.971016,1061,514.207562
-4010.115494,1055,530.79164
-2751.411511,1060,534.304029
-3145.810009,1065,537.565595
-3788.994502,1056,540.836289
-3315.05011,1067,557.782195
-2082.240291,1103,561.351922
-2707.737618,1089,564.166167
-2263.342011,1081,581.459141
-3859.311487,1060,585.173212
-2730.577585,1089,588.501005
-2642.265286,1083,591.82775
-2057.483612,1082,608.337476
-3904.417805,1078,612.138235
-3002.800505,1080,615.474182
-3800.277788,1078,618.817071
-3874.539079,1079,635.30473
-3566.496594,1077,638.7861
-2304.198495,1120,642.333252
-2940.029005,1110,645.818239
-3506.511012,1070,662.468073
-2611.533113,1087,666.078095
-3590.972092,1072,669.378462
-2876.1928,1073,686.809216
-2694.495296,1088,690.133547
-3983.334484,1075,693.464636
-2184.291005,1070,696.803287
-3716.041986,1081,713.822835
-3435.43031,1063,717.440856
-1442.925111,1092,720.929165
-489.482507,1091,723.817921
-2914.507809,1173,740.954259
-1769.400495,1080,744.736487
-4436.212786,1073,748.011904
-3482.730303,1068,751.320823
-723.185002,1165,768.516327
-3097.370587,1069,771.943413
-2420.616594,1077,775.343419
-3302.474511,1075,791.639308
-3899.719103,1052,795.119037
-3951.330011,1065,798.739175
-2617.757811,1078,802.200151
-855.775509,1076,818.419345
-3090.110093,1067,821.989153
-3133.071511,1060,825.29746
-4115.092079,1072,828.693049
-2412.520012,1090,845.705761
-2310.460509,1080,848.898751
-1394.633515,1095,852.245003
-2698.625101,1092,855.685587
-3539.470614,1069,872.684462
-2625.440002,1090,876.44215
-2998.811014,1070,880.553359
-3091.370586,1094,883.687697
-2505.010985,1086,901.248001
-4101.850595,1062,904.657253
-3283.257812,1053,907.832349
-1968.880007,1090,924.095466
-1906.985299,1083,927.612292
-3855.352803,1058,931.097106
-2540.037594,1089,934.485723
-2444.160323,1108,950.878011
-3293.608003,1105,954.725876
-3191.122788,1098,958.161098
-1428.290603,1094,961.575058
-2343.620519,1080,978.093888
-2036.733486,1111,982.182216
-2459.99101,1086,985.816571
-2102.805298,1083,989.546014
-809.392001,1106,1006.915205
-2273.517617,1089,1010.271354
-1383.071006,1086,1013.89722
-2780.307792,1093,1032.04906
-3039.970577,1094,1035.934808
-400.222793,1098,1039.398208
-2655.8765,1096,1042.575552
-2017.865101,1092,1060.048557
-2656.123593,1082,1063.807119
-2022.947107,1084,1067.151762
-3143.1106,1069,1070.480026
-2625.100506,1080,1086.620024
-2409.709008,1110,1090.496006
-2506.502803,1113,1093.884505
-2764.81549,1076,1097.319566
-2017.327803,1093,1114.042769
-2645.360005,1090,1117.570036
-2684.369005,1085,1120.949021
-4099.793508,1095,1137.486124
-2526.951515,1071,1141.200034
-2825.200498,1080,1144.625153
-2092.262783,1098,1147.991163
-2953.948999,1085,1165.167878
-2511.373509,1095,1168.400677
-2637.565082,1092,1171.868914
-2121.296099,1107,1175.346957
-2618.065305,1083,1192.568864
-2576.654515,1075,1196.187906
-1954.862803,1098,1199.07098
-2029.140285,1103,1202.60783
-2731.673595,1074,1219.598069
-3793.913601,1074,1223.289668
-2539.463596,1082,1226.60472
-2128.386993,1125,1243.252555
-1917.513087,1087,1247.037771
-2347.573478,1095,1250.408126
-1765.5478,1093,1253.789412
-3539.133615,1074,1270.300079
-2802.920493,1080,1273.958358
-2507.971,1086,1277.259454
-2175.435514,1076,1280.60521
-2521.396605,1077,1296.967048
-2332.042813,1113,1300.775954
-3148.973598,1074,1304.215869
-2664.462007,1081,1307.542879
-2098.350999,1086,1324.586903
-2672.720492,1080,1327.577919
-2230.061986,1081,1331.107456
-1741.026076,1099,1348.134089
-2522.19609,1107,1352.09284
-2936.095492,1076,1355.428103
-1603.579098,1127,1358.431944
-2379.059086,1127,1375.281751
-2308.522493,1091,1378.994291
-2831.510097,1067,1382.352715
-712.775304,1203,1386.033348
-2469.531497,1071,1402.231223
-2094.273,1101,1405.999596
-3182.932795,1073,1409.30273
-2610.425307,1083,1412.717596
-1937.145107,1092,1429.075675
205.346984,1126,1432.861291
-2184.788995,1085,1436.167443
-1988.086088,1099,1452.798395
-4227.543598,1274,1457.296463
-2331.366118,1099,1460.628796
-2891.636584,1077,1463.934747
-2923.417786,1078,1480.762207
-1709.120303,1103,1484.188041
-3728.872093,1072,1487.589956
-2088.896583,1102,1491.153797
-2762.713599,1074,1508.44612
-2361.595303,1088,1512.004578
-1976.437619,1089,1515.366019
-2182.446102,1099,1531.781167
-1677.457495,1116,1535.626268
-2242.0506,1094,1539.15581
-1454.562796,1098,1542.609092
-2474.918007,1130,1558.901092
-1973.239092,1079,1562.610436
-2830.603547,1079,1566.08468
170.995396,1109,1569.602416
-2571.882256,1078,1585.995154
-846.808994,1085,1589.664325
-1908.622,1081,1593.113216
128.027488,1115,1596.649487
-2403.996434,1106,1613.700786
-2005.675302,1088,1617.357387
-1899.417606,1089,1620.823449
-2118.905084,1092,1637.765212
-138.315291,1248,1642.04246
-1997.572015,1106,1645.187935
-411.627054,1117,1649.005726
-1223.840106,1139,1666.266367
-1910.330601,1094,1670.045765
-1968.902799,1098,1673.648038
-2479.289013,1110,1676.914953
-1637.320287,1108,1694.491546
-1048.316608,1102,1698.023757
-1849.705107,1092,1701.395169
-1858.507096,1084,1717.94762
-1992.627811,1093,1721.733327
-2302.675297,1088,1725.298942
-2741.690616,1094,1728.643749
-1745.133097,1087,1746.137367
-1653.936594,1102,1750.065096
-825.460287,1108,1754.025428
-2020.209017,1085,1757.685676
-1995.520001,1090,1774.673327
-1488.261978,1081,1778.450033
-1929.378099,1112,1781.923123
-2077.690996,1086,1785.348554
-2614.989009,1085,1801.772126
-2191.519596,1097,1805.636361
-302.265299,1208,1809.419915
-1999.204609,1109,1826.400725
-1437.422507,1091,1830.153946
-2233.682511,1091,1833.20598
-1888.520296,1103,1836.858285
-2315.995305,1088,1854.554407
-2273.762805,1513,1859.602579
-2365.204094,1104,1863.474112
-1126.064603,1109,1881.019638
-870.130548,1224,1885.42988
-1405.679039,1197,1889.150453
-1730.117517,1116,1892.618909
-2360.4385,1136,1909.877643
-1685.200309,1103,1913.706897
-1637.98411,1104,1917.144612
-2115.678008,1130,1933.959052
-1907.991516,1135,1937.938998
-1557.798122,1144,1941.552145
-2172.193503,1111,1944.994672
-2250.448993,1110,1961.529905
-2222.992504,1115,1965.334662
218.740393,1497,1969.901466
-2264.197939,1095,1986.829457
-1777.18029,1103,1990.44336
-1867.317611,1089,1993.652084
-1883.715291,1123,1997.130397
-2326.072018,1106,2014.036257
-1097.834008,1146,2017.894929
-1989.578484,1120,2021.634906
-2240.813497,1111,2024.938997
-1067.853001,1101,2042.542937
-1927.427603,1114,2046.431406
-1700.345312,1128,2050.154618
-1506.5676,1114,2068.134856
-1808.125108,1092,2071.848581
-2643.173111,1087,2075.241489
-1168.130107,1192,2078.97285
-2085.639999,1090,2095.902827
-1908.796494,1096,2099.68427
-1918.6803,1108,2103.139988
-1908.396594,1102,2106.533182
-1799.179997,1090,2123.035391
-393.636601,1102,2126.876071
-1099.684598,1109,2130.292701
-2061.850599,1094,2133.610224
-1938.372979,1101,2150.512152
-734.188993,1085,2154.012064
-2336.736486,1096,2157.358443
-2010.347808,1333,2175.056452
-2449.263608,1082,2178.769923
-3188.015497,1076,2182.428825
-2280.176613,1102,2185.368368
-2178.32401,1121,2202.692536
-3834.130014,1065,2206.330307
-2219.016499,1096,2210.191476
-1945.977791,1078,2214.206161
-1954.158096,1112,2232.130724
-2536.872993,1101,2236.081175
-1660.044104,1104,2239.91133
-1670.501103,1124,2257.512487
-2251.139088,1079,2261.288395
-2762.249001,1110,2264.876134
-2189.073098,1087,2268.245272
-2097.899583,1097,2285.003194
-3680.796586,1102,2288.793762
-2377.173518,1095,2292.140956
-2750.333004,1101,2295.592156
-2791.520306,1108,2312.399264
-2063.9876,1114,2316.127461
-1852.378496,1120,2319.614208
-1828.406095,1099,2336.675918
-1999.969006,1085,2340.283766
-2064.862006,1081,2343.196118
-2350.551516,1071,2346.531892
-1609.84359,1082,2363.70083
-2725.252793,1073,2367.540128
-1997.340001,1090,2371.064467
-2604.705315,1083,2373.901982
-2219.09961,1097,2391.107081
-2453.142001,1081,2394.857381
-1015.989006,1110,2398.423665
-2754.303598,1082,2401.939632
-2669.855316,1088,2418.635147
-2592.210985,1086,2422.323899
-2046.285098,1092,2425.747385
-2023.899612,1097,2442.265086
-2306.77101,1070,2446.026073
-2619.213616,1074,2449.366938
-3354.291501,1071,2452.65525
-3262.9101,1064,2469.574044
-1516.084607,1109,2473.45236
-2654.205302,1083,2476.759875
-2315.058093,1112,2480.229957
-2356.745291,1083,2497.775932
-1503.328487,1195,2501.161961
-1702.330983,1070,2504.497298
-2640.209007,1085,2507.875993
-1898.870617,1094,2524.794502
-2304.003609,1082,2528.412277
-586.927101,1084,2531.814443
-2437.59779,1078,2548.539871
-1446.979991,1090,2552.339916
-1328.689599,1122,2555.902536
-1909.92711,1084,2559.633268
-2125.522797,1113,2576.65266
-1709.186084,1099,2580.570213
-1917.717611,1314,2584.824295
-895.750591,1094,2588.514701
-2407.896605,1077,2605.135908
-2642.929492,1100,2608.71298
-2463.000495,1080,2612.202423
-1453.256499,1096,2628.636917
-1658.821085,1124,2632.462428
-1507.579596,1097,2635.818356
-2662.29961,1097,2639.228308
-2040.557789,1078,2656.183078
-1770.299999,1090,2659.40577
-2312.769517,1100,2662.845523
-476.28111,1199,2666.588471
-1275.10258,1117,2683.908605
-1931.713008,1101,2687.78297
-2120.262489,1091,2690.709787
-1076.876109,1107,2694.097759
-2432.879998,1090,2711.281822
-1487.068991,1110,2714.926631
-678.132001,1106,2718.61205
-510.822818,1098,2735.643729
-1977.703985,1121,2739.447858
-2071.352499,1115,2743.110798
-1973.852805,1138,2746.961041
-1590.22511,1092,2763.495873
-2446.151999,1106,2767.042403
-2657.215295,1123,2770.512119
-1530.201111,1124,2773.936187
-1880.793491,1111,2790.91213
-1083.335302,1123,2794.476144
-1501.759091,1127,2797.998003
-1766.996112,1107,2814.997954
-2400.885311,1128,2818.370517
-2566.370614,1094,2821.671991
-2070.22411,1104,2825.046685
-2500.673091,1087,2842.422124
-2275.370604,1094,2846.16224
-2760.139599,1097,2849.122432
-2433.73059,1069,2852.368592
-1860.809581,1122,2869.451344
-1786.476616,1102,2873.095967
-2391.564501,1131,2876.889958
-1902.012801,1138,2893.8032
-2070.333991,1321,2898.324119
-2232.255297,1088,2901.932939
-1733.517499,1116,2905.621098
-1610.628511,1211,2923.609759
-2664.871999,1106,2927.230607
-1901.126508,1296,2931.291818
-1723.485592,1569,2949.495732
-2228.881106,1124,2953.229745
-2171.120292,1108,2956.608096
-2592.564102,1104,2960.022014
-2091.035305,1088,2976.757215
-1815.231999,1106,2980.268949
-2242.552009,1106,2983.672652
-2149.413003,1101,3000.719493
-2503.485301,1083,3004.577518
-2330.059999,1090,3007.982487
-2071.618487,1120,3010.908118
-2207.182812,1098,3027.994091
-2179.844485,1131,3031.843463
-1871.945324,1083,3035.432847
-2481.387806,1093,3038.964558
-2653.312505,1115,3055.798221
58.84241,1217,3059.787159
-2742.236104,1107,3063.439231
-1730.318104,1144,3080.224712
-1974.966102,1099,3084.52363
-1115.093091,1119,3088.208961
-1937.84781,1093,3091.839492
-1820.90779,1093,3108.57421
105.099705,1108,3112.261036
144.900398,1209,3115.95146
-1226.768997,1110,3119.438382
-1840.756597,1102,3136.191057
-2355.713501,1095,3139.749259
-1614.704101,1104,3143.187402
-2877.935494,1076,3160.265349
-2392.4785,1120,3164.162727
-2514.591006,1070,3166.936459
200.242001,1226,3170.759022
-1998.315307,1088,3187.828262
517.810918,1279,3192.031717
-1853.765605,1137,3196.04216
-2349.871586,1129,3212.766354
-2093.507803,1093,3216.486395
-2184.657603,1089,3219.988706
-1574.627786,1198,3223.970106
-1281.664587,1109,3240.817604
-2472.977606,1089,3244.485825
220.408906,1132,3248.150685
-2516.773089,1087,3251.788535
-523.167993,1105,3269.213858
-1633.100285,1103,3272.908859
-2400.875509,1076,3276.232659
-1103.952507,1115,3293.161188
243.073018,1150,3296.509702
-1040.409016,1110,3300.081403
-2205.457492,1116,3303.581335
-2243.100295,1108,3320.683803
-1714.755304,1123,3324.47644
-259.942801,1098,3327.429796
-1997.311098,1132,3330.906433
-1718.552013,1106,3347.906947
-1890.864005,1121,3351.905539
-1527.504091,1104,3355.354156
-1405.298099,1112,3371.82189
405.715399,1134,3375.567085
-1915.056088,1107,3379.2145
-1568.379485,1156,3383.063057
-1968.024591,1134,3399.660927
-934.230299,1148,3403.93055
-1276.198095,1112,3407.749606
-2285.375278,1088,3411.500528
145.820483,1156,3428.949694
-1664.6585,1120,3432.785013
-460.308996,2221,3453.823928
197.729989,1290,3458.159873
-85.295309,1123,3461.729228
199.967204,1298,3465.886508
-1700.572994,1101,3483.782599
149.945498,1075,3486.755146
193.619919,1264,3490.746505
-1967.660006,1265,3508.087708
-2177.317583,1714,3513.870066
-1883.295545,1207,3517.141671
-2473.957249,1698,3536.258289
-1217.702592,1389,3540.861825
-1916.537501,1191,3544.529785
235.859683,1583,3562.581904
-1155.007096,1084,3566.127278
110.203514,1160,3569.955623
-1481.750108,1067,3586.673381
-718.176111,1107,3590.55342
-1872.374514,1075,3594.054256
-1317.659982,1090,3597.777967
-2111.742485,1091,3614.891121
-1481.176103,1107,3618.633149
-2593.459103,1079,3622.24544
-1459.667792,1093,3625.841533
-2211.062791,1098,3642.941162
-1635.393484,1111,3646.21796
-2395.273083,1087,3649.547796
-1699.353997,1146,3653.116249
-1826.109003,1085,3670.047898
-2185.819749,1123,3673.759723
-1974.800302,1103,3676.645024
-2475.562794,1098,3693.901914
-2079.289993,1066,3697.563338
-1575.705616,1169,3701.113305
-1942.296102,1107,3704.567662
-1746.330587,1094,3721.282984
-1447.291606,1129,3725.186678
-1764.978092,1112,3728.719878
-1643.539608,1097,3732.1484
-1876.077612,1089,3748.960057
-1838.156107,1107,3752.569198
-1880.037615,1089,3756.153004
-2064.124613,1134,3773.695327
-2006.065306,1083,3777.328843
-2112.523576,1082,3780.984421
-740.017612,1217,3785.041295
-1855.17311,1087,3802.288936
-1756.947588,1114,3806.027966
-1917.348994,1110,3809.739344
-1443.329483,1100,3813.422339
-1602.780307,1588,3833.444472
-1780.842784,1098,3836.340903
-2022.225313,1128,3839.955709
-1560.786986,1125,3857.942717
-1843.076483,1096,3861.650252
-1742.635499,1076,3865.206857
-2089.105313,1128,3868.713318
-1264.605572,1137,3886.551513
-1869.480296,1103,3889.962507
-1790.937825,1133,3893.48032
-2146.789014,1085,3911.07254
72.297183,1113,3914.846354
-1933.824609,1109,3918.232011
-837.287586,1114,3921.688179
-1081.868998,1110,3938.629242
-1883.957499,1116,3942.274496
-2174.057799,1078,3945.636609
-1947.382808,1098,3949.026308
-1284.4203,1103,3965.934556
-2238.707092,1084,3969.432135
-1760.835286,1088,3973.043845
-1647.233088,1087,3990.079017
-2569.006005,1145,3993.414916
-1085.312994,1101,3996.958678
-1888.990984,1070,4000.416762
-1826.762505,1091,4017.883192
-1846.302599,1117,4021.58345
-1787.183598,1082,4024.689415
-1514.732499,1115,4028.207907
-1741.821989,1081,4045.447654
-1515.01962,1097,4048.886565
-1697.05099,1086,4052.243529
-1840.257782,1078,4055.554161
-937.003001,1205,4073.465795
-2327.931507,1071,4076.811349
-413.29898,1621,4081.76444
-1056.817601,1089,4098.393595
-2014.976513,1096,4102.080451
-2868.760496,1080,4105.384386
-1187.23961,1097,4108.79901
-1792.540313,1103,4125.884717
-1728.204506,1131,4129.464699
-1460.029508,1100,4132.862529
-2046.358497,1120,4150.007613
-2330.668996,1085,4153.306686
-2801.117791,1078,4156.708144
-1568.396115,1107,4160.109416
-1932.180304,1263,4177.594018
-1328.210597,1094,4181.205639
-2166.52,1090,4184.318439
-1860.685283,1083,4187.989078
-2921.597814,1078,4205.406803
-2936.980501,1051,4208.771304
-2485.077807,1078,4212.311598
-2643.459116,1079,4229.513816
-2034.459084,1079,4233.157038
-1175.745119,1092,4236.588492
-2136.74201,1081,4239.899756
-1840.127811,1093,4256.824907
-3186.916506,1035,4260.384581
-830.150603,1094,4263.742037
-3143.030609,1062,4266.959044
-2363.329017,1085,4283.630933
-3574.351019,1061,4287.22777
-2251.502488,1091,4290.639773
-3245.000501,1051,4293.947912
-2597.345321,1083,4310.878371
-1986.3915,1071,4314.577472
-2505.290987,1070,4317.849558
-2744.067106,1084,4321.209972
-1156.237609,1089,4338.972528
-1645.777579,1089,4341.887834
-2108.933082,1087,4345.488125
-2587.41344,1085,4363.010288
-1793.747598,1114,4366.792866
-2593.210612,1062,4370.202414
-1950.71959,1097,4373.315469
-2434.415287,1088,4391.083553
-2026.535304,1088,4394.896031
-3679.391514,1060,4398.075842
-2498.830009,1066,4401.339495
-2813.776592,1077,4418.304884
-2013.60782,1093,4421.728095
-787.843602,1082,4425.031969
-3077.75151,1071,4428.254017
-1668.627083,1084,4445.292085
-3393.850082,1064,4448.597962
-2335.839085,1052,4451.836128
-2052.871494,1060,4455.122201
-2531.294496,1075,4472.177389
-1772.257795,1078,4475.628582
-885.889005,1085,4478.877294
-2252.818097,1112,4496.205338
-2512.605291,1083,4499.885099
-2086.04609,1099,4502.890815
-1967.587099,1084,4506.241789
-1863.533091,1087,4523.385498
-1739.665297,1083,4527.045738
-2048.625099,1092,4530.690739
-2045.370591,1062,4533.862091
-2519.8736,1074,4551.463176
-2460.930999,1070,4555.046645
-1763.29101,1086,4558.619844
-2714.045312,1048,4562.064606
-2466.83062,1062,4578.972234
140.412892,1084,4582.414103
-1946.353011,1101,4585.817811
-1887.24949,1100,4603.00204
-3054.732083,1059,4606.732826
-2228.2155,1076,4610.086163
-2211.892098,1072,4613.393441
-2981.959107,1052,4630.07727
-2535.005311,1083,4633.817123
-2624.975491,1076,4637.179308
-2023.195289,1088,4640.494956
-2173.311017,1061,4658.139766
-1994.819076,1079,4661.124689
-1974.637593,1089,4664.423126
-1195.350307,1143,4667.939585
-1525.522813,1098,4685.190015
-2011.771497,1060,4688.744663
-2756.582517,1091,4691.638825
-2525.89781,1078,4694.844623
-794.830603,1094,4712.18158
-1906.135295,1088,4715.878999
-2569.111495,1071,4719.377183
-2109.680319,1108,4736.559585
-2215.051006,1086,4740.240057
-1766.628001,1105,4743.853756
-2682.190997,1086,4747.45404
-2307.062012,1081,4764.644706
-1931.2766,1077,4768.14349
-1538.544598,1109,4771.579834
-2389.31549,1076,4775.049384
-2175.897605,1089,4792.177183
-2604.772086,1059,4795.806843
-722.373603,1074,4799.115682
-2522.542792,1098,4802.663564
-1828.023999,1185,4820.343325
-2475.090986,1086,4823.78081
-3749.430312,1068,4827.060352
-2578.336499,1096,4844.154912
-2818.920517,1080,4847.871619
-3465.59779,1053,4850.64621
-3991.347113,1047,4853.853772
-2111.400497,1080,4871.335265
-2171.58279,1098,4875.156648
-1213.430601,1069,4878.583712
-2741.251504,1060,4881.862522
-1803.720493,1080,4898.738621
-1872.437591,1089,4902.352762
-3886.093611,1057,4905.83539
-2404.562787,1098,4909.670256
-3751.143591,1082,4927.259296
-1972.994492,1075,4930.69089
-2620.640492,1080,4934.279636
-2620.490308,1068,4937.781283
-2236.151493,1060,4954.967211
-2555.27031,1068,4958.511897
-2498.410117,1064,4962.00963
-2318.579092,1079,4978.934218
-1587.115318,1088,4982.654651
-3402.917819,1053,4985.966649
-3755.955504,1055,4989.200579
-2169.893604,1074,5006.157086
-2165.075499,1076,5009.295561
-2794.722001,1081,5012.595317
-2234.780312,1108,5015.981386
-2890.249996,1066,5032.894984
-2426.536599,1077,5036.582287
-2304.472084,1059,5039.826956
-842.393504,1095,5042.714809
-1879.608982,1085,5059.938191
-1794.042494,1091,5063.520775
-2619.710617,1062,5066.816007
-1542.89098,1086,5070.115104
-2581.496617,1077,5086.988927
-3606.251489,1060,5090.533444
-2440.245299,1083,5094.210722
-1882.035507,1076,5111.37259
-1471.352112,1072,5115.071294
-2632.507793,1093,5118.577815
-2477.11031,1068,5122.068858
-3674.690102,1067,5139.518286
-2559.592802,1058,5143.063259
-1899.009015,1085,5146.6686
-2643.390013,1066,5150.278393
-2176.115292,1088,5167.709173
-3240.622483,1040,5171.161143
-2663.233616,1074,5174.465352
-3560.029498,1175,5178.056811
-3343.972099,1059,5195.426864
-1971.168115,1219,5199.387718
-2079.211512,1071,5202.149954
-2442.052086,1072,5219.460317
-2464.475311,1088,5222.969713
-2586.710085,1067,5226.426185
-2126.410087,1064,5229.707955
-2067.452812,1073,5246.464444
-2488.676603,1054,5250.241339
-1920.290598,1069,5253.634903
-1776.202007,1081,5256.993056
-1985.795498,1076,5273.729453
-1779.522004,1081,5277.510251
-2639.391489,1060,5280.963754
-2243.650617,1069,5284.661103
-2531.370013,1066,5301.811832
-2613.350596,1069,5305.319103
-3809.195311,1043,5308.64271
-2659.252802,1058,5311.865075
-2606.030614,1069,5329.642777
-1972.174509,1075,5333.136431
-2234.81099,1070,5336.3799
-2283.172106,1072,5339.929194
-2487.065306,1083,5357.452582
-868.787089,1084,5360.367401
-2700.950108,1067,5363.544207
-1639.408995,1085,5381.58159
-3035.150317,1063,5385.271312
-2564.409999,1065,5388.552939
-1976.042491,1091,5391.434061
-2160.587982,1105,5409.172694
-1964.551004,1070,5412.842238
-2453.212112,1059,5416.119685
-1906.70709,1084,5419.464535
-2469.670288,1068,5436.71012
-1522.011482,1071,5440.404067
-1867.092793,1073,5443.699659
-1955.33659,1077,5447.217883
-1551.314482,1075,5464.588027
-2491.152104,1072,5468.114295
-1580.931494,1071,5471.660453
-1950.763592,1082,5475.284867
-2220.170113,1067,5492.974776
-2813.015302,1088,5496.612051
-2828.610316,1068,5500.092173
-4910.15151,1071,5518.748987
-2056.750597,1069,5522.235829
-2703.412785,1058,5525.745452
-2683.23099,1061,5529.041138
-1488.472797,1073,5546.315396
-2516.209977,1065,5549.535052
-1864.012091,1072,5552.877291
-2166.071497,1060,5556.125018
-1514.092814,1073,5573.568344
-2566.636595,1077,5577.233231
-2053.645294,1083,5580.571503
-510.548597,1582,5598.634022
-858.212106,1072,5602.119162
-1115.253626,1074,5605.543265
-3325.879092,1052,5608.796459
-2483.630091,1064,5625.378885
-1471.576592,1077,5629.233179
-1923.599109,1079,5632.576275
-1644.134521,1075,5635.896698
-2333.750307,1063,5652.799367
-2097.370997,1086,5656.392604
-2700.892781,1073,5659.862349
-1878.26359,1082,5663.346529
-1888.349004,1085,5680.218214
-605.959994,1090,5683.791405
-380.814582,1222,5687.798406
-1973.530603,1069,5704.838479
-2127.590616,1069,5708.15868
-2244.431517,1071,5711.537063
-2558.851007,1070,5714.851814
-2391.979093,1079,5731.925526
-2630.590976,1086,5735.557503
-2655.356588,1077,5738.889004
-3603.571008,1061,5741.694237
-770.105103,1092,5758.82947
-1950.692805,1073,5762.479231
-2630.872794,1073,5765.75595
-2500.790101,1064,5769.00334
-2042.270999,1070,5785.770851
-2426.231509,1071,5789.281313
-2580.633601,1057,5792.546482
-2563.634494,1075,5795.80627
-2740.133607,1074,5813.822852
-2693.170102,1067,5817.825902
-2670.530609,1069,5821.419514
-1259.072811,1073,5824.679446
-2451.763608,1082,5841.881072
-2626.330303,1068,5845.550044
-1130.75661,1102,5849.331471
-1791.100017,1090,5866.700414
-1931.175504,1076,5870.441967
-2556.530304,1068,5873.928229
-2269.739083,1079,5877.443024
-2211.575485,1076,5896.072862
-1949.920492,1080,5899.179369
-2036.999991,1090,5902.742337
-2407.227115,1084,5906.137844
-1728.515487,1076,5924.091171
-1776.942511,1091,5927.632329
-1906.527794,1093,5930.516953
-2513.111501,1071,5933.816416
-2637.933613,1074,5951.587359
-3312.364596,1109,5955.011261
-1545.696598,1077,5958.406795
-2405.450293,1068,5975.393737
-2478.672098,1072,5979.080798
-1657.29661,1077,5982.426728
-2583.454512,1056,5985.629938
-2613.302016,1081,6002.489083
-1804.616603,1077,6006.176037
-1314.827999,1201,6009.936169
-2134.971509,1071,6013.19197
-2504.309999,1065,6030.088351
-2048.090992,1086,6033.90388
-1853.160487,1080,6037.540418
-2722.574501,1056,6041.052815
-1861.562501,1091,6058.372593
-1652.779991,1090,6061.872146
-1874.851005,1070,6065.366115
-2333.310994,1070,6068.89395
-2536.232814,1073,6087.099655
-1648.382502,1091,6090.091452
-2138.011001,1086,6093.38261
-2580.210114,1067,6110.786947
-2511.627125,1084,6114.571851
-1939.623606,1082,6117.888353
-2276.105287,1083,6120.754591
-2566.453609,1074,6138.018167
-2504.547098,1084,6141.719882
-2711.61779,1078,6144.977698
-2706.390988,1086,6148.274416
-2546.851007,1070,6165.51555
-2233.549997,1065,6168.886938
-2549.81032,1068,6172.158714
-2001.093085,1087,6175.41328
-1422.495296,1123,6192.840821
-1850.836003,1170,6196.655243
-2575.834493,1075,6199.98489
-2601.25098,1086,6216.917367
-2455.596587,1102,6220.704289
-1462.950993,1070,6224.126619
-2448.695306,1088,6227.70068
-1790.121999,1081,6245.446678
-2451.251013,1070,6248.671805
-2554.510308,1068,6252.162426
-2247.295488,1076,6255.629575
-2341.230604,1069,6273.468262
-2369.336611,1077,6277.447641
-2777.628989,1110,6280.582094
-2248.686104,1099,6284.002227
-2525.744507,1275,6303.205573
-2383.230987,1070,6306.745189
-2702.745108,1092,6310.071854
-2504.612807,1073,6327.321065
-2448.100483,1080,6331.00757
-1874.799982,1090,6334.329992
-2048.44999,1065,6337.60945
-2085.260513,1080,6355.170444
-1493.290302,1063,6358.830155
-2373.092105,1072,6362.085385
-1631.167093,1084,6365.402177
-1727.49308,1087,6382.764584
