#{"t_start": 1763438548.0532854, "env_id": "None"}
r,l,t
-4525.239083,1079,984.302847
-2750.381989,1081,988.122866
-2482.215317,1088,1005.310167
-2681.855318,1088,1008.638915
-1964.566103,1099,1012.348588
-2845.559602,1097,1015.970873
-2144.645313,1083,1034.212168
-2073.629019,1085,1037.826006
-1916.22901,1110,1041.013115
-3846.543611,1082,1044.60055
-2093.853505,1095,1062.170487
-2527.631602,1129,1065.885177
-2587.248983,1085,1069.227402
-2070.00279,1098,1085.468523
-4627.330585,1062,1089.083861
-2555.997619,1089,1092.51321
-3411.462483,1091,1095.923042
-2688.293598,1074,1112.40373
-4032.7903,1068,1116.10901
-2510.433512,1095,1119.462289
-2003.489516,1100,1122.912735
-1475.28361,1082,1139.502758
-2010.3545,1075,1143.220197
-990.467992,1105,1146.599064
-2897.139096,1079,1149.880371
-2069.585312,1083,1166.882632
-2337.263611,1082,1170.38879
-2681.7178,1078,1173.700558
-1448.830991,1086,1190.90544
-2524.010091,1064,1194.432153
-2505.5396,1097,1197.987938
-2646.510602,1069,1200.866562
-2494.972514,1291,1218.584063
-3542.507082,1084,1222.313564
-1925.962544,1112,1225.682372
-2558.01349,1095,1229.051278
-2623.603591,1082,1245.959684
-3451.89344,1085,1249.359592
-2319.622794,1098,1252.783063
-2826.132518,1115,1269.275892
-1627.661107,1124,1273.1741
-1874.777793,1133,1276.649656
-2527.214587,1309,1280.697735
-2363.256604,1102,1297.174774
-2670.165297,1083,1300.858951
-2832.653007,1126,1304.439131
-700.065115,1092,1307.805364
182.203892,1107,1324.918424
-3142.850291,1068,1327.862964
-2463.895491,1076,1331.38393
-2539.033004,1101,1348.406286
-4162.196101,1107,1352.375463
-2495.013098,1087,1355.760708
-2451.071005,1445,1359.731907
-2214.30459,1109,1376.686172
-1750.427983,1105,1380.316368
-2440.125299,1083,1383.662831
-2548.053111,1087,1387.038448
-3079.437792,1078,1403.328221
-2079.357994,1130,1407.076301
-1874.522001,1081,1410.427918
-3428.822005,1081,1426.801661
-2313.892789,1073,1430.330297
-2569.683617,1082,1433.764506
-3482.070014,1066,1437.05394
-2222.653585,1074,1453.59134
-2268.757804,1078,1457.488835
-1055.117589,1089,1460.797809
-2295.355302,1088,1464.13005
-2654.719588,1097,1481.066359
-1745.208988,1110,1484.460695
-2589.287817,1093,1487.966881
-3067.692807,1073,1491.449648
-2761.413114,1087,1508.812957
-2827.765091,1092,1512.340463
-2209.419621,1097,1515.706408
-1846.892995,1101,1532.144704
-1958.413598,1074,1535.906517
-484.460291,1103,1539.410331
-2361.971002,1061,1542.753651
-1971.597599,1089,1558.92309
-2116.027093,1084,1562.649718
-2050.190997,1086,1566.144146
-1681.65101,1086,1569.591406
-2271.547811,1438,1587.311475
-1783.260482,1080,1590.723172
-2566.330093,1067,1594.169492
-942.93809,1112,1611.102124
-2922.234505,1056,1614.682442
-1905.259985,1090,1618.181687
-2263.096584,1102,1621.728699
-2726.422798,1098,1638.642265
-1115.818015,1130,1642.636166
-902.452489,1115,1645.827899
-1926.596596,1102,1649.567163
-2208.180499,1080,1666.697223
-2070.589495,1100,1670.407294
-2324.166112,1099,1674.050738
-2182.651011,1086,1677.229837
-1771.162802,1098,1694.754776
-1925.969496,1100,1698.278533
-1701.667255,1098,1701.670027
-1921.223595,1082,1718.21595
-1885.946109,1099,1722.107288
-2107.447799,1093,1725.609919
-2584.090597,1094,1728.981572
-1024.091008,1086,1746.480474
-1995.575057,1094,1750.456366
-540.232983,1101,1754.323692
-2101.385105,1092,1758.007116
-223.358501,1120,1775.119874
-1065.58779,1093,1778.863309
-1714.954588,1197,1782.665495
-830.600606,1294,1800.068693
-1660.573501,1111,1803.50212
-1896.533607,1074,1806.985194
-2610.826948,1091,1810.371739
-2508.716596,1077,1827.312198
196.542198,1238,1831.534135
-2164.179101,1079,1834.564027
-2381.191492,1071,1838.376621
-2331.523605,1082,1855.913815
-1268.582798,1098,1859.498559
-2515.835299,1088,1863.310839
-1512.506114,1099,1880.814302
-1910.769499,1175,1885.083131
-1488.452812,1153,1888.692069
-776.396994,1181,1892.336706
-2378.150273,1148,1909.625723
-1469.805285,1128,1913.557676
-1843.359088,1127,1917.070536
-50.55279,1218,1934.167336
-1895.618482,1120,1938.121474
-1436.615021,1141,1941.6951
-1917.578486,1120,1945.173944
-1731.740003,1090,1961.634519
-1941.876588,1102,1965.407677
-961.198003,1130,1968.865452
-2507.396587,1102,1972.292099
-1839.576111,1107,1989.180928
-1828.562805,1113,1992.62756
31.018905,1124,1996.198622
-1498.822802,1098,2013.053438
-1872.648993,1110,2016.774067
-1592.428992,1085,2020.320826
-1506.242115,1147,2023.682686
-2283.04279,1113,2041.404457
-1826.813086,1119,2045.316505
-2072.116499,1096,2048.938713
-1969.977782,1133,2052.695117
-2187.010996,1086,2070.772744
-1894.155311,1088,2074.156512
-3061.97279,1073,2077.444493
-2039.953001,1101,2081.059575
-1981.399098,1127,2098.256622
-2168.090601,1094,2101.755709
-2150.027593,1114,2105.269835
-1933.540001,1090,2121.714777
-1704.181116,1124,2125.646137
-1791.426113,1099,2129.039178
-2714.582792,1098,2132.382845
-1506.444007,1121,2149.72937
-2549.102802,1098,2152.836833
-2388.0153,1088,2156.190758
-2305.120504,1080,2159.593116
-2032.866113,1099,2176.555835
-2314.847814,1093,2180.472857
-1714.06529,1083,2183.459621
-2750.35611,1107,2200.626687
-2358.576501,1096,2204.425698
-1454.623603,1082,2207.858804
-1858.03999,1090,2212.125784
-1886.711003,1086,2229.78145
-2841.423589,1082,2233.679824
-3697.05361,1074,2237.59541
-1750.038016,1130,2241.362668
-1522.499605,1097,2258.988903
-2686.070603,1094,2262.657315
-1575.873521,1095,2266.212646
-1862.348993,1110,2269.639714
-1937.379604,1097,2286.585212
-2091.4766,1102,2290.165461
-1290.705995,1145,2293.689302
-2617.80411,1104,2310.406996
-2483.015311,1088,2314.158879
-2642.833107,1087,2317.497392
-2942.510096,1067,2320.81291
-2655.410986,1086,2337.841607
-2354.813607,1074,2341.034992
-1614.176603,1077,2344.347295
-2764.749017,1110,2347.797621
-2407.662787,1098,2365.257636
-1832.002789,1098,2369.042232
-1973.993094,1087,2372.451449
-2044.600295,1103,2375.377793
-3748.415496,1076,2392.800612
-2959.319102,1052,2396.169209
-2444.995307,1088,2399.726925
-2689.048993,1085,2416.371392
-852.597598,1089,2420.132126
-3597.809999,1065,2423.503703
-2683.410298,1068,2426.818939
-2081.948992,1085,2443.310085
-1174.032994,1101,2447.147459
-2592.325317,1083,2450.543497
-2761.344119,1104,2453.904136
-2119.497603,1089,2471.190239
-2889.772798,1073,2474.678243
-2529.407105,1084,2478.009523
-1964.950596,1094,2481.451036
-2264.595497,1076,2499.053424
-2220.363616,1082,2501.97711
-2103.286104,1099,2505.46905
-3069.172785,1073,2522.294844
-2053.8228,1113,2525.850428
-3825.485285,1048,2529.273741
-1919.847811,1093,2532.174438
-1263.726102,1099,2549.467798
104.521908,1112,2553.374219
-1919.362793,1098,2556.87755
-2115.848992,1085,2560.580288
-2317.727112,1084,2577.514005
-1996.407787,1093,2581.397677
-2042.348544,1104,2584.998683
-660.204503,1275,2602.336555
-2406.195294,1123,2606.067323
-1935.662798,1113,2609.614065
-1539.764617,1109,2613.188395
-2410.068998,1085,2629.615901
-2640.138113,1112,2633.397627
-1984.129485,1100,2636.786784
-2335.787798,1093,2640.128818
-3059.230303,1063,2657.082388
-1965.422508,1091,2660.307453
-2411.327787,1093,2663.715347
-2297.517619,1089,2667.107
-2061.981998,1081,2684.405442
-2101.008496,1336,2688.929911
-1114.339607,1097,2691.864127
-1836.539602,1097,2708.709989
-690.02531,1288,2713.022146
-2518.328006,1105,2716.776964
-1888.374084,1179,2720.687085
-2824.20031,1108,2737.850201
-121.188998,1085,2741.418327
-1942.964113,1104,2745.103767
636.701915,1144,2761.741285
-1334.620296,1103,2765.440629
-1782.546106,1099,2768.906426
-2280.689004,1110,2772.292349
-1424.467789,1093,2789.055565
-276.336013,1170,2792.912671
-2003.785121,1092,2796.265072
-2277.572008,1106,2799.773446
-878.718502,1120,2817.088079
-2220.477597,1089,2819.987225
-2320.58259,1142,2823.494274
-2008.435307,1088,2840.744898
-1647.219108,1079,2844.431589
-1942.725091,1092,2847.951577
-323.02258,1142,2850.978639
-2360.163595,1082,2867.651177
-2221.295292,1123,2871.500979
-1527.771519,1135,2875.297962
-1631.384007,1121,2879.084491
-2219.322618,1117,2895.930516
-1833.944107,1104,2899.620831
-985.462804,1113,2903.363142
-3190.831504,1135,2920.875981
-2308.895992,1361,2925.638425
-2028.306005,1145,2929.271315
-902.104992,1341,2933.479454
-1752.98899,1110,2950.385206
-2619.432507,1115,2953.892499
-2166.106113,1099,2957.289719
-1756.4146,1334,2975.011313
-2764.693506,1095,2978.292968
-1994.600319,1103,2981.668781
-2636.256606,1102,2985.029467
-2230.287096,1084,3002.229389
-3664.815316,1123,3005.990254
-2728.514514,1075,3008.853528
-2868.524601,1109,3012.256017
-2192.635302,1123,3029.686796
-1160.192498,1115,3033.30505
-2136.977813,1158,3037.149118
-1981.128007,1105,3053.786954
-2292.055302,1088,3057.514359
-2303.21811,1387,3062.031694
-2382.225306,1128,3065.583469
-832.137599,1089,3082.690333
-1784.986091,1099,3086.61661
-1472.239616,1097,3090.298016
-1861.981992,1081,3106.963539
-1817.497601,1089,3110.723458
-1405.367103,1084,3114.028301
-2290.238589,1149,3117.575643
-958.152007,1106,3134.711229
-1113.373491,1111,3137.993405
-1653.397795,1078,3141.333479
-2118.733512,1095,3144.796165
-1941.715496,1076,3162.010544
-2430.567785,1118,3165.72447
-1403.256507,1096,3168.586772
-1725.415482,1076,3171.937874
-564.722489,1091,3189.205176
188.877391,1414,3193.796435
-261.403998,1346,3198.401089
-1629.702787,1113,3215.139682
-1310.975091,1164,3218.945466
122.246419,1249,3223.077052
-1946.087806,1118,3239.817386
-877.073101,1119,3243.781142
-606.775301,1123,3247.386419
-1864.907805,1118,3251.112671
-1818.919089,1127,3268.506515
-2211.116105,1107,3272.366434
-929.826978,1125,3275.827192
18.019385,1237,3293.157231
144.153014,1125,3296.417224
-803.052994,1126,3300.053468
-895.456114,1107,3303.459615
199.481486,1120,3320.665639
-1731.893097,1119,3324.450742
-1546.182786,1113,3327.452108
-1213.445311,1128,3330.919606
-1238.860103,1139,3348.109743
-1478.46758,1114,3351.991417
-1852.732506,1115,3355.476779
-1601.155306,1088,3371.873465
-1961.967821,1093,3375.487792
-2182.187996,1105,3379.097671
143.470392,1122,3382.88947
-1634.210086,1064,3399.279392
-301.307498,1140,3403.456926
-17.86059,2094,3410.626506
-2110.267101,1159,3428.090051
258.418913,1599,3433.604816
-778.06461,1109,3437.303009
245.907517,1291,3455.166764
-1976.078098,1112,3458.896765
-1224.309001,2221,3466.022911
313.672008,1105,3483.931118
544.695406,1109,3487.079799
-1373.829,2221,3507.393661
124.481001,2021,3514.125994
470.167892,1984,3533.293475
-1836.759608,1097,3537.172629
-590.473524,1095,3540.725917
-1861.073104,1087,3544.095373
-2051.076516,1096,3560.38735
-411.348099,1219,3564.512363
-910.124087,1104,3568.176576
-1569.622807,1098,3571.820078
-1707.431003,1086,3588.52077
-1625.807793,1093,3592.339919
-541.780291,1103,3596.000512
-1559.08609,1099,3599.719435
-1898.224084,1104,3617.026184
-3050.575491,1055,3620.463617
-2361.141996,1081,3624.063777
-1974.490995,1086,3641.143629
-1637.281104,1124,3644.529449
-1793.155294,1088,3647.902753
-2127.217611,1089,3651.302282
-2008.817617,1089,3668.104227
-2522.564005,1121,3671.969314
-1961.40359,1082,3674.771569
-1958.988007,1105,3678.191265
-1997.285099,1092,3695.557163
-1653.072501,1115,3699.188615
-1840.810986,1086,3702.531661
-1821.219606,1097,3719.239777
-1219.982798,1113,3722.998997
-1273.510608,1094,3726.629782
-2336.532008,1106,3730.012682
-1896.888995,1110,3746.600046
108.047002,1126,3750.492033
-1240.720297,1108,3754.15591
-1739.002606,1142,3758.107225
-1185.238122,1112,3775.301199
-1906.146109,1099,3779.105377
-1421.057597,1089,3782.770089
-1624.809503,1100,3786.375612
-1698.373087,1087,3803.795839
-1137.0916,1129,3807.43692
-1727.494993,1141,3811.257463
-2070.620317,1108,3829.164422
-629.353088,1119,3833.430065
-1745.757496,1116,3836.377606
-1803.557489,1116,3839.956782
-1874.8278,1093,3857.847031
-939.258112,1112,3861.601678
-2809.191501,1060,3865.065039
-1341.212793,1153,3868.695002
-2524.640494,1080,3886.34462
-1953.882519,1091,3889.727634
-2496.757608,1089,3893.110496
-1657.641099,1124,3910.800332
-1966.753504,1111,3914.5802
-1434.922791,1113,3917.959453
-2109.119997,1090,3921.355586
-1708.080315,1108,3938.222414
-1931.445084,1092,3941.870577
-2462.916598,1077,3945.155257
-1984.776591,1102,3948.617994
-1969.10951,1100,3965.453243
-1609.576498,1096,3969.057196
-1819.013,1101,3972.657136
-1669.125612,1137,3989.911711
-1893.612804,1138,3993.22409
-1547.386112,1099,3996.729151
-1832.722795,1098,4000.296024
-2153.835306,1123,4017.855855
-1815.102503,1091,4021.45428
-1674.353522,1111,4024.664188
-1312.3925,1115,4028.183427
-949.35661,1102,4045.486807
-1311.049498,1100,4048.926688
-1980.022799,1098,4052.313524
-2144.027977,1105,4055.710373
-1909.5765,1096,4073.283679
-2068.829484,1100,4076.712117
-779.356595,1102,4080.090737
-1615.890606,1094,4096.742965
-1883.101982,1081,4100.24008
-1811.193482,1095,4103.719869
-1834.203596,1082,4107.00191
-1576.893009,1126,4124.058
-1581.519589,1097,4127.749633
-1585.767607,1114,4131.13125
-2334.624107,1104,4134.606433
-2301.057789,1078,4151.198733
-1498.518106,1112,4155.046814
-2530.948986,1085,4158.384526
-1937.503591,1082,4175.267099
-1790.987007,1381,4179.799086
-1885.996105,1107,4182.827582
-1867.008009,1105,4186.501479
-1862.687994,1105,4204.070765
-2101.630997,1086,4207.65563
-1650.331488,1060,4211.087355
-2602.00199,1081,4214.63299
-2190.330094,1067,4231.773759
-2579.197783,1078,4235.414067
165.706488,1095,4238.722255
-2634.31649,1096,4255.725767
-2176.213604,1074,4259.164494
-1662.291499,1071,4262.612076
-2672.135497,1076,4265.884299
-1479.857586,1089,4282.573482
-3209.010303,1068,4286.097777
-1992.896609,1077,4289.512832
-2299.270597,1062,4292.885066
-1830.957621,1089,4310.165186
-2865.239091,1052,4313.487144
-1968.430297,1068,4316.765971
-2579.750293,1063,4320.048814
-1651.32611,1099,4337.721572
-1070.535315,1088,4341.157905
-2955.759088,1079,4344.278711
-1651.069993,1065,4347.692412
-2394.253599,1074,4365.445697
-2643.174479,1075,4368.731808
-2739.030602,1069,4372.274767
-3059.748984,1085,4375.364666
-2013.749502,1100,4393.402516
-3125.570598,1069,4396.765455
-2001.330621,1069,4400.004421
-2244.091005,1086,4416.79025
-2560.459583,1097,4420.467918
-2432.39281,1073,4423.707491
-1970.816596,1102,4427.072338
-2074.546102,1099,4443.884892
-1746.480012,1090,4447.513928
-1058.442511,1091,4450.90459
-499.549501,1100,4454.286054
176.312408,1114,4471.387344
-2553.269004,1085,4474.941484
-1440.019622,1097,4478.236779
185.102486,1116,4495.597433
-1425.887093,1084,4499.234604
-2181.437806,1078,4502.17116
-1944.813508,1095,4505.594835
-1527.950083,1064,4522.641001
-1475.647102,1084,4526.308495
-2963.194515,1056,4529.762137
-597.973514,1095,4532.926822
-1657.042019,1081,4550.591947
-1424.632094,1184,4554.638995
-1936.445295,1083,4558.17673
-2391.332098,1072,4561.719907
-1928.731017,1086,4578.734996
-1911.721484,1735,4584.178278
-2664.210987,1070,4587.449488
-2126.4671,1084,4604.76314
-1427.959103,1079,4608.384959
-2043.658003,1130,4611.912318
-2124.099117,1079,4615.290965
-2202.987094,1084,4632.110217
-2304.714497,1075,4635.827258
-1881.663606,1082,4639.09538
-1644.47351,1095,4656.680361
-2201.5071,1084,4659.91348
-2495.97031,1068,4663.086224
-2478.472109,1072,4666.404408
-2675.572997,1101,4683.46366
-1327.366103,1099,4687.210585
-1483.45999,1090,4690.707603
-1692.133109,1119,4693.581709
-1781.005096,1092,4710.709248
-2010.352101,1072,4714.408399
-2842.270084,1067,4717.895553
-2501.090581,1062,4721.61343
-2738.777816,1078,4738.596953
-2623.455489,1076,4742.082618
-1727.587118,1084,4745.716299
-2649.514499,1075,4749.206712
-2570.454502,1075,4766.469897
-2480.993597,1074,4769.786953
-2674.349014,1085,4773.156447
-2535.972096,1072,4790.349086
-2392.357808,1078,4793.851053
-3029.033488,1095,4797.392286
-1698.752083,1072,4800.787071
-2223.161999,1081,4818.491848
-1808.437794,1078,4821.708734
-982.042585,1117,4825.115513
-2944.250287,1068,4828.339309
-2206.921092,1124,4845.741931
-2297.950295,1063,4849.220106
-2725.056603,1077,4852.07415
-2810.440494,1080,4855.37483
-2405.229985,1066,4873.016844
-601.624105,1104,4876.787087
-3647.36249,1040,4880.013112
-2684.432107,1072,4882.821298
-2524.779086,1079,4900.352789
-1676.140092,1267,4904.493574
-3272.874498,1056,4907.984527
-1967.662808,1098,4925.725783
-2700.513604,1074,4929.253147
-1615.916619,1102,4932.922658
-3198.7921,1072,4936.433819
-3108.172111,1072,4953.570143
-748.656098,1107,4957.335979
-1610.779079,1079,4960.866569
-2312.849978,1066,4964.356093
-2294.51001,1066,4981.47298
-3590.835484,1055,4984.824588
-2011.757804,1078,4988.12695
-3195.240514,1051,4991.300367
-2592.955293,1088,5008.560685
-1753.337778,1078,5011.469652
-1900.976599,1077,5014.771555
-2689.460497,1080,5031.731117
-2198.673602,1074,5035.405373
-1846.634509,1056,5038.621272
-2369.453597,1074,5041.395887
-2232.569984,1065,5058.465297
-2128.376503,1096,5062.216419
-1270.655286,1088,5065.563311
-1813.621994,1081,5068.881812
-2448.891498,1071,5085.573522
-2485.830107,1067,5089.161938
-2479.070281,1063,5092.756341
-2640.730299,1063,5096.277914
-2444.450315,1068,5113.558443
-2517.072804,1058,5117.006027
-2598.650308,1068,5120.509653
-2478.810998,1070,5123.990735
-2039.736498,1096,5141.609338
-2365.077783,1078,5145.15415
-2369.549982,1066,5148.698801
-2583.532108,1072,5166.642299
-3757.497236,1058,5169.772943
-1900.687785,1118,5173.240995
-2013.395489,1076,5176.508041
-3714.680499,1051,5193.686084
-3258.396608,1054,5197.280959
-2502.680494,1080,5200.123648
-2162.122006,1081,5203.418757
-2571.094494,1075,5220.725909
-1349.111495,1135,5224.562396
-2563.1321,1072,5227.870959
-2337.650085,1064,5231.166657
-2038.792815,1073,5248.089289
-2681.455502,1076,5251.80915
-1415.143589,1082,5255.169901
-3678.380489,1051,5258.451903
-2524.711015,1070,5275.379313
-2468.631517,1071,5279.012628
-1836.771007,1086,5282.519469
-3376.013104,1044,5299.85324
-2630.965091,1092,5303.367222
-2564.730013,1066,5306.867848
-2931.690102,1067,5310.176324
-2065.632801,1073,5327.708844
-1439.169994,1066,5331.372642
-1941.973607,1074,5334.641994
-2557.671009,1061,5338.033699
-3573.974501,1056,5355.37191
-2365.150302,1068,5358.530749
-2574.897792,1078,5361.747398
-2311.570298,1068,5364.972435
-1557.011482,1071,5383.046964
-941.075297,1123,5386.865469
-2518.517789,1053,5390.107898
-4073.637798,1053,5392.797282
-1962.327102,1084,5410.604152
-1819.150109,1067,5414.233205
-2585.474499,1075,5417.488716
-2515.973601,1074,5420.83478
-2433.7128,1073,5438.259765
-2480.832796,1073,5441.801145
-832.971483,1071,5445.140778
-1104.985102,1092,5462.476768
-2386.61759,1089,5466.249715
-2105.153603,1074,5469.741464
-1275.505308,1083,5473.310091
-3764.876508,1035,5490.993836
-3893.992807,1073,5494.551446
-798.005991,1161,5498.319332
-2482.790589,1062,5502.108766
-2500.713588,1074,5520.377692
-2389.151011,1070,5524.033589
-2644.610103,1064,5527.452133
-1950.305306,1163,5531.003539
-2820.290991,1061,5548.431243
-2708.532088,1072,5551.525962
-2673.351493,1060,5554.768193
-1763.953605,1074,5572.143286
-1865.890599,1069,5575.798093
-1680.857799,1078,5579.159009
-1294.235504,1076,5581.995682
-2270.81061,1069,5598.983835
-2465.030297,1068,5602.479235
-2515.010119,1067,5605.855608
-2107.871016,1061,5609.118359
-1569.410092,1067,5625.751291
159.952406,1289,5630.297845
-2389.390098,1067,5633.53946
-2487.710102,1067,5636.816593
-2753.912105,1072,5653.879919
-801.656104,1107,5657.468112
-1862.905286,1083,5660.952348
-663.713082,1087,5677.767853
-621.739989,1090,5681.383077
-470.92609,1307,5685.643765
-3079.454516,1056,5689.036358
-1196.53009,1067,5706.097363
-1944.31911,1079,5709.442799
-2450.510094,1067,5712.737386
-2556.477796,1053,5715.991252
-2312.023577,1082,5733.095376
-1929.132796,1073,5736.743592
-2564.373598,1074,5739.587787
-2508.751491,1060,5742.816495
-1697.659112,1079,5760.085482
-2484.611009,1070,5763.538783
-2028.227109,1084,5766.836578
-1750.127089,1084,5770.119174
-2478.275509,1076,5787.083213
-2075.461601,1202,5790.886971
-2556.190986,1070,5794.116606
-1605.633586,1074,5811.638399
-2304.290085,1064,5815.788167
-3595.117807,1053,5819.620967
-1839.110999,1061,5822.905665
-2942.92361,1049,5839.83201
-2471.416605,1077,5843.522233
-2328.314521,1075,5847.118015
-2146.109998,1066,5850.69866
-2542.711,1086,5868.202146
-2613.273609,1074,5871.823953
-1412.509509,1100,5875.445224
-2405.051009,1070,5878.950915
-2590.290002,1065,5897.609503
-3045.929499,1100,5900.687077
-1885.435501,1076,5904.209929
-2473.909993,1066,5921.866454
-1858.349481,1100,5925.656135
-1891.870616,1094,5929.125887
-2527.771522,1071,5931.884066
-2112.853614,1074,5949.361957
-2605.231011,1086,5953.02099
-2442.150591,1062,5956.324736
-2417.233602,1074,5959.696544
-2517.325299,1083,5976.825326
-2531.912808,1073,5980.393521
-2440.512089,1072,5983.709307
-2857.670989,1086,5986.960563
-1982.29449,1075,6003.966755
-1850.984587,1109,6007.728667
-2353.916607,1077,6011.023783
-2505.711498,1071,6014.222217
-1265.551483,1071,6031.255223
-2351.852792,1058,6035.005199
-2543.170595,1069,6038.568663
-2579.371006,1070,6056.2756
-2463.990303,1068,6059.50003
-1657.935483,1076,6062.805886
-1692.781998,1081,6066.356174
-2303.110305,1063,6084.274968
-2393.070611,1069,6088.04591
-2033.893593,1074,6090.939168
-2110.735302,1088,6094.200952
-2554.275496,1076,6111.778196
-2323.431498,1071,6115.398786
-2334.552795,1073,6118.669822
-1846.363612,1082,6121.573952
-2133.749981,1066,6138.942315
-3853.614491,1075,6142.464897
-2377.130295,1063,6145.668661
-2396.559112,1052,6148.892602
-3830.070107,1064,6166.081717
-2292.210003,1065,6169.476258
-2308.022009,1081,6172.756094
-2646.970588,1069,6175.995844
-2501.777788,1078,6193.37135
-1312.377587,1089,6196.864468
-2631.030323,1068,6200.168617
-2529.171517,1071,6217.040874
-2847.708994,1085,6220.774174
-2170.39149,1071,6224.216233
-2575.351513,1060,6227.686374
-2112.552018,1106,6245.510725
-2604.399116,1079,6248.773232
-2048.190587,1069,6252.269636
-2228.650599,1069,6255.71615
-2456.777801,1078,6273.609169
-2459.252798,1073,6277.538378
-3648.2,1041,6280.469163
-2366.390615,1062,6283.776212
-2500.577591,1089,6302.340517
-2470.52251,1091,6306.015622
-2600.497598,1089,6309.324672
-1983.622011,1081,6312.138741
-2596.972791,1058,6330.207958
-2326.17651,1096,6333.583351
-2498.910292,1068,6336.859502
-2291.353597,1057,6354.382939
-2436.655485,1076,6358.014762
-1833.336611,1077,6361.350208
-2387.910582,1062,6364.602374
-2651.651497,1071,6381.785186
-2331.952793,1073,6385.646125
-2069.927086,1084,6388.918588
-2343.455509,1076,6392.239214
