#{"t_start": 1762349709.926796, "env_id": "None"}
r,l,t
-834.753445,2221,6.359719
-797.753445,2221,24.268423
-950.753444,2221,30.818644
-1005.753444,2221,49.13323
-1281.309,2221,55.611373
-1098.309,2221,73.365121
-1057.309,2221,79.641418
-1092.309,2221,98.157622
-1335.309,2221,104.529979
-846.753444,2221,123.539776
-893.753444,2221,129.784892
-774.753445,2221,148.112696
-761.753445,2221,166.38447
-718.753444,2221,172.974474
-641.753444,2221,192.087962
-794.753444,2221,198.669828
-632.753445,2221,218.348462
-762.753445,2221,224.865088
-592.753444,2221,244.614977
-610.753444,2221,254.149329
-680.753444,2221,274.004706
-544.753444,2221,280.336128
-632.753444,2221,299.913695
-605.753444,2221,319.137715
-342.753445,2221,325.769854
-3050.653443,2221,345.398901
-483.753445,2221,351.908147
-316.753444,2221,371.359551
-3045.475668,2221,377.696095
-4127.753443,2221,397.529619
-496.753444,2221,403.80113
-538.753445,2221,423.591771
-537.753445,2221,429.788565
-676.753444,2221,449.160355
-632.753445,2221,468.540956
-691.753444,2221,475.17705
-693.753444,2221,494.370859
-730.753444,2221,500.891642
-616.753445,2221,520.557145
-576.753445,2221,526.941226
-590.753444,2221,546.424075
-573.753445,2221,552.743025
-668.753445,2221,572.248204
-509.753444,2221,578.612109
-545.753444,2221,598.016775
-513.753444,2221,604.274288
-708.753444,2221,623.782693
-608.753444,2221,642.994331
-737.753445,2221,649.491563
-662.753444,2221,668.600327
-651.753444,2221,675.16942
-544.753445,2221,694.49655
-494.753445,2221,700.916706
-578.753444,2221,720.865883
-625.753444,2221,727.214116
-779.753444,2221,746.540005
-571.753445,2221,752.757471
-540.753444,2221,772.245686
-564.753444,2221,791.451763
-486.753444,2221,797.895077
-635.753445,2221,817.036759
-704.753445,2221,823.573746
-583.753444,2221,843.025227
-465.753444,2221,849.399688
-499.753444,2221,868.907981
-419.753445,2221,875.39087
-432.753445,2221,894.474213
-439.753445,2221,900.916786
-371.642333,2221,920.19371
-333.753445,2221,939.568177
-492.753445,2221,946.159395
-444.753444,2221,965.340711
-340.642334,2221,971.88004
-361.753444,2221,990.864328
-3053.075669,2221,997.365259
-310.753444,2221,1016.929858
-319.642334,2221,1023.234126
-3145.675669,2221,1042.773614
-5969.053443,2221,1049.029315
-3080.109,2221,1068.317505
-3118.875662,2221,1074.561183
-5516.353443,2221,1094.151314
-3622.809003,2221,1112.973794
-3082.753446,2221,1119.551632
-296.975666,2221,1138.771827
-5851.709006,2221,1145.345565
-5803.853447,2221,1164.748311
-5015.575666,2221,1171.003157
-5099.575665,2221,1190.324135
-8141.875672,2221,1196.860915
-5885.853454,2221,1216.107028
-5859.153444,2221,1222.42843
-6106.553444,2221,1241.798398
-6165.253441,2221,1261.205435
-6773.009005,2221,1267.661434
-8596.75344,2221,1287.070823
-5829.909002,2221,1293.564876
-5890.408996,2221,1312.426692
-8437.308998,2221,1318.909368
-5927.553441,2221,1338.118664
-5894.453443,2221,1344.571233
-4887.053447,2221,1363.992304
-8466.253441,2221,1370.273766
-5864.553445,2221,1389.7837
-5955.308995,2221,1409.379081
-8544.608996,2221,1416.398256
-7100.109001,2221,1435.587164
-7174.809001,2221,1442.214146
-8457.408995,2221,1461.550618
-8526.809001,2221,1468.053665
-7989.409,2221,1487.458764
-8477.108998,2221,1493.883824
-6025.308998,2221,1513.358042
-5124.953444,2221,1519.905237
-5850.109003,2221,1539.188876
-5684.409002,2221,1545.484239
-5904.408993,2221,1565.171031
-5898.853446,2221,1584.305141
-4614.775662,2221,1590.723187
-6051.508996,2221,1609.444947
-5940.209006,2221,1616.112923
-3188.753444,2221,1635.113339
-5847.409,2221,1641.519707
-5930.509005,2221,1660.720712
-5982.408999,2221,1666.963815
-5697.408999,2221,1686.412566
-5743.109001,2221,1692.714112
-5912.853445,2221,1712.112229
-3241.908997,2221,1731.065779
-5885.653444,2221,1737.719948
-3217.353445,2221,1757.41313
-6908.909002,2221,1763.849559
-6036.709002,2221,1783.119328
-8306.508995,2221,1789.506593
-5905.253445,2221,1808.957297
-8374.909,2221,1815.566522
-8554.708994,2221,1834.981925
-7573.308998,2221,1841.328883
-8105.753451,2221,1860.595211
-6260.508998,2221,1879.957861
-6122.808998,2221,1886.432469
-5807.709003,2221,1905.555559
-6051.209002,2221,1912.188177
-6669.008996,2221,1931.180631
-5905.908999,2221,1937.769094
-8428.708996,2221,1956.980217
-5958.309001,2221,1963.310796
-6665.108999,2221,1982.724565
-6119.509001,2221,1989.009054
-8422.908993,2221,2008.213079
-8514.709001,2221,2014.544389
-5967.053443,2221,2033.597921
-7121.708991,2221,2052.466018
-8506.608998,2221,2058.951068
-8602.253439,2221,2077.992037
-8400.108994,2221,2084.420259
-8461.108999,2221,2103.44902
-8193.108997,2221,2109.90722
-8459.708997,2221,2129.013945
-8458.208993,2221,2135.816789
-5880.908999,2221,2154.865513
-7849.109006,2221,2161.380799
-8425.409001,2221,2181.025908
-8571.209003,2221,2199.835956
-7354.85345,2221,2206.304373
-7387.008995,2221,2225.605075
-6331.808993,2221,2232.96
-6136.25344,2221,2253.774461
-6010.209,2221,2261.16662
-8391.809004,2221,2281.724138
-6632.053451,2221,2289.138171
-6028.753444,2221,2310.058445
-6140.253446,2221,2317.486637
-7821.709006,2221,2338.567999
-6185.053443,2221,2359.425664
-5833.953444,2221,2366.799229
-5889.453444,2221,2387.345343
-6149.553447,2221,2394.640536
-8050.475665,2221,2415.295849
-8330.875667,2221,2421.641242
-8060.153444,2221,2440.672823
-5950.353442,2221,2447.155678
-8581.708999,2221,2487.330794
-7596.253441,2221,2499.846983
-6071.75344,2221,2528.841728
-8093.85344,2221,2538.760559
-8633.953444,2221,2567.345716
-6029.153447,2221,2595.655056
-7475.753444,2221,2605.787692
-8479.908998,2221,2633.735099
-6010.108993,2221,2643.582775
-7659.609003,2221,2671.152039
-8445.708992,2221,2680.860562
-7470.508988,2221,2708.951914
-6177.542333,2221,2718.613123
-8614.753448,2221,2746.608138
-8032.453442,2221,2756.668962
-7787.709004,2221,2784.720931
-4434.508999,2221,2812.294822
-7296.353441,2221,2823.235524
-7658.65345,2221,2851.326074
-8194.353442,2221,2861.077479
-9356.209001,2221,2888.800832
-7527.953439,2221,2898.664896
-7525.053443,2221,2926.577229
-8378.508998,2221,2936.471158
-8672.309007,2221,2963.728633
-7832.15344,2221,2973.353506
-7630.108997,2221,3000.948148
-8710.55344,2221,3028.511033
-6856.709007,2221,3038.284039
-8586.108999,2221,3065.840415
-7427.208998,2221,3075.910215
-7732.25345,2221,3103.737754
-8764.409004,2221,3113.814339
-7414.908997,2221,3141.862735
-8531.509002,2221,3151.850122
-7862.453449,2221,3179.768135
-7660.953447,2221,3189.713319
-6520.109008,2221,3217.651732
-8490.509003,2221,3227.739878
-7579.809002,2221,3255.831624
-7995.508995,2221,3283.935006
-7632.308999,2221,3293.471018
-8903.809,2221,3320.948308
-8458.908997,2221,3330.934579
