#{"t_start": 1762226713.1908128, "env_id": "None"}
r,l,t
-583.253445,2221,6.482245
-604.753444,2221,25.443943
-650.253444,2221,32.121541
-608.309,2221,50.87391
-709.309,2221,57.795013
-690.309,2221,76.10811
-794.809,2221,83.521803
-813.309,2221,101.710381
-837.309,2221,108.122823
-838.809,2221,127.061432
-748.809,2221,133.296044
-754.809,2221,152.237648
-837.309,2221,170.52551
-694.809,2221,176.949827
-709.809,2221,196.876757
-626.753444,2221,203.547896
-708.753445,2221,223.630593
-864.809,2221,230.001284
-895.809,2221,250.279883
-953.809,2221,256.603386
-940.809,2221,275.463118
-957.809,2221,282.910309
-858.809,2221,302.309675
-889.309,2221,322.4119
-913.809,2221,329.14226
-882.809,2221,349.042764
-949.309,2221,355.637796
-938.309,2221,375.315413
-703.809,2221,383.612715
-826.809,2221,402.48648
-816.309,2221,409.023719
-706.809,2221,428.773249
-689.309,2221,434.983556
-650.809,2221,454.509544
-653.309,2221,472.967058
-773.309,2221,480.297629
-780.309,2221,498.653082
-653.309,2221,505.478185
-695.809,2221,525.907673
-613.809,2221,533.81857
-627.309,2221,554.253885
-550.753445,2221,561.001178
-592.809,2221,580.587985
-642.809,2221,587.037752
-631.809,2221,605.708573
-646.253444,2221,611.916688
-595.753444,2221,631.832919
-559.253445,2221,651.230976
-489.253445,2221,657.87049
-501.253444,2221,676.357274
-480.753444,2221,684.035655
-470.753445,2221,702.632585
-429.753445,2221,709.082453
-407.253445,2221,728.980645
-452.753445,2221,735.318409
-364.253445,2221,755.051876
-385.753445,2221,761.533894
-418.753445,2221,781.600159
-392.753445,2221,800.383171
-368.253445,2221,807.762048
-429.253445,2221,827.703358
-348.753445,2221,834.22209
-330.753445,2221,854.021331
-447.253445,2221,860.388867
-454.753445,2221,880.154736
-408.253445,2221,886.67426
-382.753444,2221,905.495106
-381.753445,2221,912.668975
-409.753444,2221,931.360107
-383.753445,2221,950.82678
-555.253445,2221,957.504447
-654.809,2221,975.802098
-607.253444,2221,983.254262
-479.253444,2221,1001.942542
-550.753445,2221,1008.495533
-532.253445,2221,1028.176225
-553.253444,2221,1034.498326
-499.253444,2221,1054.495644
-459.253445,2221,1060.672052
-572.753444,2221,1080.477678
-547.253444,2221,1086.661469
-544.753445,2221,1105.365613
-480.753445,2221,1124.831874
-472.253445,2221,1131.400661
-493.253444,2221,1150.935547
-533.753444,2221,1157.393089
-553.253445,2221,1176.183223
-461.253445,2221,1183.926606
-460.253445,2221,1203.010759
-507.753444,2221,1210.642123
-439.253444,2221,1229.523476
-385.753444,2221,1235.799687
-493.753444,2221,1256.240131
-425.753445,2221,1274.930883
-382.753445,2221,1282.412977
-390.753445,2221,1301.253541
-373.753445,2221,1307.817847
-380.253444,2221,1327.452987
-402.753444,2221,1333.81184
-407.753445,2221,1353.584169
-455.753445,2221,1360.130607
-378.753445,2221,1380.356492
-389.253445,2221,1386.506922
-363.253444,2221,1406.038562
-355.253445,2221,1425.803775
-381.753445,2221,1432.376524
-328.142335,2221,1451.80312
-361.753444,2221,1458.128017
-342.753445,2221,1477.728611
-342.142333,2221,1484.432536
-310.253444,2221,1503.321136
-325.253445,2221,1510.851141
-393.753444,2221,1529.514114
-328.753444,2221,1535.890943
-305.475667,2221,1555.846832
-348.253444,2221,1562.276189
-349.253444,2221,1581.876539
-373.253444,2221,1600.544616
-361.753445,2221,1607.12482
-302.642333,2221,1626.891883
-325.753445,2221,1633.238477
-379.753445,2221,1653.148125
-259.809001,2221,1659.520545
-335.475667,2221,1680.555478
-293.308999,2221,1687.200388
-182.809001,2221,1705.955277
-232.809004,2221,1713.261325
-264.309,2221,1732.218001
-248.309001,2221,1752.156187
-322.308998,2221,1758.760432
-312.309,2221,1778.688179
-255.809,2221,1785.418633
-281.809001,2221,1804.673141
-270.808999,2221,1812.058579
-245.309005,2221,1830.966232
-200.809002,2221,1837.24373
-263.308998,2221,1857.506685
-312.975667,2221,1863.86047
-293.809,2221,1883.749103
-321.253447,2221,1902.57767
-281.809,2221,1910.247842
-258.808999,2221,1929.419566
-283.808998,2221,1935.97698
-275.809002,2221,1955.447261
-173.309,2221,1961.977788
-389.975667,2221,1981.965217
-285.308999,2221,1988.283841
-237.308995,2221,2008.447921
-228.753445,2221,2014.734478
-264.309,2221,2034.228567
