#{"t_start": 1762349709.8591104, "env_id": "None"}
r,l,t
433.704499,1151,6805.96509
-1134.884604,1322,6809.992096
-1420.390292,1348,6813.82847
-2679.607598,1414,6830.93326
-3681.391513,2071,6837.048827
446.854518,1151,6840.32416
-3282.117504,1916,6859.331678
432.30721,1158,6862.692585
-210.869043,1134,6865.940941
248.539515,1155,6882.50015
318.934714,1128,6885.965702
314.355901,1152,6889.335357
200.340062,1176,6905.367325
573.662515,1116,6908.767833
54.914705,1143,6912.231571
127.9815,1136,6915.575764
491.579709,1268,6931.997328
132.015518,1256,6935.770612
-754.569583,1322,6939.550984
492.252908,1147,6955.927959
-1396.175307,1488,6960.48466
228.389711,1263,6964.083518
544.153924,1199,6980.487458
-2516.499125,1579,6985.271081
435.447211,1198,6988.691541
99.863492,1271,7005.186172
270.160489,1175,7008.975643
408.019921,1167,7015.408606
548.925884,1179,7023.859304
414.820904,1152,7049.452458
49.822753,1178,7055.574813
317.937187,1193,7062.572024
595.940926,1152,7084.543269
-867.905111,1392,7090.744312
398.255414,1209,7096.045114
526.650489,1175,7100.246057
513.479709,1223,7120.068032
436.092995,1181,7124.787502
525.302399,1217,7129.344575
-988.352795,1593,7150.353616
-4025.955314,1903,7158.006189
547.347412,1214,7162.474318
347.219506,1176,7181.881009
423.730019,1166,7186.063723
359.01991,1167,7190.294063
502.4634,1229,7211.194536
557.659883,1164,7215.96253
493.746909,1212,7220.694115
-490.960495,1380,7244.526931
-1892.477797,1798,7251.514211
321.906427,1157,7255.50677
-2476.789749,1723,7277.60475
-756.311008,1345,7282.860912
355.926493,1195,7288.828019
457.080997,1185,7310.830964
538.124504,1176,7316.813161
521.99451,1180,7322.169399
366.444884,1164,7326.803786
412.422374,1142,7347.312365
-1985.312795,1553,7353.357257
261.312937,1142,7357.626494
374.499698,1148,7377.774588
385.552403,1117,7382.453662
495.992222,1278,7387.430674
-1008.120302,1248,7408.521579
280.639675,1163,7413.642052
349.278403,1102,7417.923552
21.83502,1166,7423.773415
479.10356,1250,7447.822109
-3283.000568,2132,7457.627945
249.408877,1132,7477.78078
507.060476,1175,7482.434366
297.68904,1171,7487.284348
-2415.050077,1664,7493.701721
396.382185,1218,7513.264103
542.803482,1135,7517.265597
339.689719,1148,7521.101785
192.4554,1134,7538.980204
355.777473,1116,7543.444697
491.754923,1167,7548.418299
-886.637018,1281,7552.514138
461.489894,1139,7570.661101
-108.885014,1265,7574.71206
300.409395,1262,7578.674944
385.429521,1180,7598.212624
486.451391,1157,7602.846896
385.301502,1236,7606.868816
-121.079108,1327,7625.536707
513.918011,1150,7629.455881
414.954489,1251,7633.827762
303.960501,1100,7637.367673
-1315.075448,1461,7668.862116
317.377505,1091,7673.701615
211.367007,1101,7678.15493
399.500388,1222,7698.514971
528.785408,1134,7703.080122
546.819673,1143,7707.360137
-992.236451,1281,7728.207404
462.8794,1237,7733.071987
546.674408,1169,7737.65717
79.10206,1111,7742.88678
267.580938,1097,7762.382614
232.942423,1217,7767.085707
224.047061,1111,7771.10533
311.1497,1123,7775.275393
-2683.313973,1585,7795.891798
93.368907,1099,7800.087468
515.276413,1274,7804.647877
-1174.463612,1249,7823.970313
325.282018,1126,7828.214267
-1022.678982,1285,7832.891495
187.705897,1104,7851.803337
244.229696,1103,7856.008506
400.086478,1111,7860.049695
480.480899,1127,7864.343388
246.230889,1104,7883.863026
583.435479,1131,7888.034317
409.360975,1122,7892.092628
272.852382,1189,7909.981374
552.144723,1123,7913.724878
186.051494,1136,7917.441753
36.275402,1134,7920.900811
-76.644005,1121,7937.886641
380.717202,1158,7941.632273
497.625986,1146,7945.150981
437.739386,1294,7962.773073
-2726.863937,1575,7967.876934
-633.295989,1361,7972.13949
-37.559591,1122,7989.535756
-1191.187611,1289,7994.029578
385.931481,1236,7998.219788
35.690983,1110,8001.841522
520.20952,1155,8019.058289
184.013408,1102,8022.751858
265.520471,1267,8026.75838
471.217381,1117,8043.319362
165.113022,1106,8047.866147
290.635895,1152,8052.215729
320.460416,1097,8056.309017
499.248406,1077,8075.320431
98.458013,1150,8079.675056
451.007383,1142,8083.78713
317.367386,1117,8087.783589
108.498407,1129,8106.983866
-105.769071,1079,8111.033364
305.46689,1144,8115.229262
472.294385,1137,8133.873003
319.470914,1152,8138.27954
172.195399,1134,8142.428373
-2698.192989,1830,8163.46915
530.617904,1147,8167.912286
349.158898,1107,8172.457733
-43.923107,1112,8176.526032
-3930.6611,1824,8198.401889
-6.787612,1117,8202.558468
251.489521,1180,8207.560438
497.77741,1242,8228.584601
499.869694,1123,8232.867504
68.652203,1118,8237.003291
-770.143606,1282,8257.26227
180.132209,1213,8261.672741
322.171922,1119,8265.661688
5.672997,1125,8269.453632
-156.269101,1127,8287.864206
-66.839011,1085,8291.275008
351.728003,1125,8294.632757
308.941509,1111,8297.91698
192.776387,1157,8314.846747
-951.08851,1336,8318.914141
228.360531,1100,8322.132763
334.607172,1173,8340.167921
173.195892,1179,8345.016706
-1185.588117,1312,8349.931997
-14.488014,1101,8369.328
495.403408,1102,8373.331641
29.524412,1069,8377.073904
238.093903,1099,8380.639307
401.416991,1130,8399.744652
58.601998,1226,8404.579593
257.737497,1140,8408.568256
107.988895,1107,8412.270181
-82.724115,1079,8433.91304
431.226921,1119,8438.495834
323.293919,1107,8442.787583
489.855006,1090,8462.468613
-297.032772,1098,8466.808211
463.582502,1116,8471.071378
364.561371,1149,8475.285965
365.425503,1100,8495.067874
376.920903,1104,8499.291242
206.765415,1209,8503.824476
185.817377,1117,8508.010388
154.688997,1161,8528.187958
-1880.017624,1389,8533.322761
189.72721,1138,8537.684911
367.180014,1141,8558.475631
-2447.394487,1775,8566.183336
612.137182,1113,8570.780322
353.534699,1128,8593.70759
351.795539,1190,8598.554386
527.833873,1107,8602.474804
500.278882,1124,8606.852059
-150.54278,1293,8627.996945
479.018885,1107,8632.084583
133.283421,1202,8636.634343
508.235899,1152,8656.154265
264.865988,1110,8660.550989
186.646034,1131,8664.668793
-19.370103,1092,8668.674308
361.744718,1128,8689.450224
249.241999,1105,8694.859162
202.672896,1072,8699.394797
203.857401,1089,8720.011096
273.906483,1111,8725.469049
425.075881,1204,8730.708527
-1.850107,1092,8735.280871
268.801531,1146,8756.671029
-57.037018,1106,8761.568978
-72.94852,1095,8765.908873
290.529698,1103,8770.911701
265.493996,1161,8795.242319
47.63341,1102,8799.74746
503.112982,1150,8803.555573
378.645005,1141,8821.595268
391.541896,1112,8825.409323
147.216993,1130,8829.024564
225.517212,1138,8832.591252
287.687178,1133,8850.343463
140.740909,1104,8854.031358
191.932503,1116,8857.654065
545.72599,1146,8861.31637
361.623002,1125,8878.871506
101.574717,1148,8882.681809
368.177395,1114,8886.481636
537.006922,1119,8904.800609
527.304687,1128,8908.907871
593.201508,1120,8912.71639
513.131388,1157,8916.763542
267.647388,1117,8937.486929
539.420903,1127,8943.043306
65.714674,1103,8947.479919
262.652386,1117,8952.008064
358.767385,1142,8971.51257
542.412209,1093,8975.556151
472.216994,1130,8979.779398
461.267512,1091,8999.808342
216.968898,1132,9004.330919
35.467201,1078,9008.352258
104.640424,1097,9012.626233
388.312197,1118,9035.983002
515.592226,1113,9040.254508
38.818993,1086,9044.816596
309.957493,1091,9049.487134
-222.576597,1102,9070.501256
319.658021,1125,9075.858532
-43.771118,1132,9080.71433
-600.015318,1323,9101.284869
-19.362773,1098,9105.738535
218.634426,1137,9110.384032
104.137187,1093,9117.046775
514.314696,1103,9145.255825
-101.500506,1080,9150.143476
256.365397,1134,9157.755812
192.356912,1144,9180.031647
309.267508,1140,9184.999505
423.169404,1162,9190.286737
161.11098,1085,9195.428545
387.441913,1144,9215.80201
-29.004504,1131,9220.468219
154.703897,1124,9224.962224
407.349683,1103,9229.177845
147.427209,1133,9249.454108
274.42248,1115,9254.051858
331.187374,1117,9258.194866
218.821508,1111,9277.207998
213.736505,1120,9281.315915
-1593.658019,1501,9286.362443
554.232022,1101,9289.87845
565.920019,1090,9307.808751
348.51218,1413,9312.597037
582.4289,1107,9316.307047
243.902211,1333,9334.313148
482.494396,1094,9337.836669
425.037018,1126,9341.360028
138.533022,1325,9359.740045
413.862199,1113,9363.780587
393.352204,1218,9368.01089
558.101507,1120,9371.699197
393.255998,1110,9389.730453
262.824686,1088,9393.195014
522.956994,1226,9396.935292
164.041499,1111,9400.343833
434.979695,1103,9417.41342
242.387183,1153,9420.941934
173.773895,1224,9424.767149
458.941505,1111,9441.96108
480.606501,1120,9445.406195
459.142999,1125,9448.785446
275.471898,1219,9452.279497
509.696003,1221,9469.539523
-29.553102,1087,9472.87179
-1219.350293,1288,9476.558001
177.969411,1162,9493.258426
357.659719,1108,9496.67483
219.457021,1101,9499.868452
79.636001,1085,9502.997423
198.067178,1113,9519.907568
290.131499,1311,9523.994414
575.205516,1131,9527.228392
221.332503,1116,9544.18679
87.165421,1109,9547.562073
222.535993,1110,9550.987026
526.220903,1127,9554.419388
305.352998,1125,9570.514778
206.744721,1148,9574.143224
118.927174,1113,9577.537294
545.659716,1108,9580.75225
145.565478,1075,9596.755782
316.232197,1113,9600.176611
-276.902611,1114,9603.382048
316.616019,1110,9619.317482
27.453904,1099,9622.629662
355.944997,1141,9626.030995
322.888381,1102,9629.652945
81.980381,1097,9646.22574
-1310.307987,1305,9650.936027
132.112005,1126,9654.679145
334.715005,1090,9672.234454
-32.071519,1071,9676.388901
504.36099,1110,9680.490154
-157.5805,1076,9684.066697
23.997911,1147,9701.846838
28.424388,1094,9705.818305
27.097995,1206,9710.016433
276.831499,1095,9713.689334
27.832396,1114,9731.354934
3.30901,1086,9735.316777
390.492981,1106,9738.94712
284.774995,1090,9742.691652
419.778419,1102,9760.235417
-70.12312,1212,9764.388965
49.175983,1085,9767.928732
270.453001,1106,9785.556045
202.670401,1097,9789.496021
-172.012786,1078,9793.021829
235.492206,1093,9796.626607
-84.640499,1055,9813.137711
49.397501,1116,9816.470691
352.187404,1114,9819.645745
479.927925,1084,9822.755093
317.995493,1100,9839.22559
217.2469,1212,9842.807365
354.650383,1197,9846.216351
3.935416,1122,9862.89601
340.609718,1108,9866.253654
548.52691,1112,9869.548349
264.445984,1110,9872.729894
397.824703,1088,9888.775978
-149.568611,1074,9892.069859
-113.834494,1075,9895.176816
448.947179,1218,9898.817432
-2295.000607,1394,9915.765922
239.277218,1093,9919.123576
236.855017,1090,9922.281782
267.037765,1098,9938.442993
205.517474,1116,9942.01715
211.331909,1119,9946.176754
244.4922,1073,9949.662567
208.608879,1124,9965.989951
-4.884529,1175,9969.576146
-324.834004,1085,9972.769281
9.008478,1096,9989.122844
139.623385,1077,9992.48123
55.0347,1088,9995.828166
335.015424,1109,9999.10612
196.096992,1130,10015.507298
-71.905306,1123,10019.190793
267.979415,1094,10022.405235
254.622989,1106,10025.668501
-21.692826,1098,10045.708274
333.794903,1139,10050.614395
255.001492,1111,10054.510344
-401.761105,1107,10072.618555
276.320505,1156,10077.15852
215.621478,1136,10081.328829
246.066895,1119,10085.392838
-138.993609,1082,10103.973569
375.77342,1129,10108.349167
-258.543091,1112,10112.366901
-16.740304,1103,10116.397994
128.901499,1111,10135.507804
406.257219,1153,10139.697733
-1168.880283,1348,10144.628565
366.948403,1154,10163.945159
222.956981,1105,10168.094668
41.16951,1076,10172.025707
331.68222,1153,10176.138598
-136.974596,1109,10194.680605
244.125007,1141,10198.907858
180.915894,1104,10202.878701
68.917401,1089,10206.772129
417.593891,1124,10226.012655
-190.384478,1100,10229.955185
229.575398,1097,10233.69384
-239.437626,1089,10251.760181
381.742983,1106,10255.875174
22.352989,1081,10259.71299
333.389689,1128,10263.562598
199.532178,1113,10281.994031
389.992228,1093,10285.592523
-33.258619,1082,10288.748477
447.883398,1102,10291.954625
328.134673,1123,10308.648714
83.396928,1087,10311.999809
161.130926,1104,10315.258329
87.617179,1078,10332.047806
-188.516987,1081,10335.6664
-17.829006,1085,10338.961091
270.602208,1133,10342.356465
-453.325297,1043,10358.487459
262.609682,1103,10362.112385
231.472208,1158,10365.658252
214.832225,1113,10368.921214
483.786517,1095,10387.13437
71.078471,1096,10390.66065
-182.712016,1106,10394.156763
231.192171,1073,10397.408376
307.764697,1083,10415.029376
-266.205503,1076,10418.472213
-102.390314,1083,10421.840729
141.329976,1066,10439.27157
231.695026,1090,10442.783277
188.791974,1105,10446.445062
203.437499,1091,10449.908582
476.297189,1118,10466.712581
586.385522,1100,10470.551653
204.511897,1087,10474.551585
-2.870605,1069,10478.267339
-178.011503,1071,10496.662874
298.996002,1085,10500.727041
-101.587784,1098,10504.480443
339.53201,1101,10508.35547
131.597202,1093,10527.249586
330.8339,1107,10531.179029
-221.417099,1072,10534.838816
362.284888,1092,10553.326551
230.68342,1102,10557.182843
165.172871,1084,10561.12965
408.751409,1149,10565.04226
349.794895,1139,10584.303374
73.758905,1107,10588.548001
-57.949079,1104,10592.303511
448.477394,1117,10596.117173
94.041502,1111,10615.335621
-64.630498,1080,10619.237
427.561999,1101,10623.238444
237.222879,1084,10642.024661
45.945916,1079,10645.849087
-27.452802,1078,10649.74117
112.551876,1087,10653.700707
412.574703,1103,10672.05006
-164.575524,1080,10676.095934
40.443067,1091,10679.928237
151.832198,1078,10683.652824
126.807873,1084,10702.337965
74.981916,1112,10706.467797
57.021528,1111,10710.298346
237.444888,1092,10714.055719
-78.480088,1067,10732.711647
-27.4691,1079,10736.602241
-105.2886,1082,10740.267811
301.196915,1087,10758.830076
91.385992,1085,10763.004782
-41.412095,1072,10767.773896
555.904402,1094,10771.985218
342.617983,1106,10797.309721
-99.460082,1092,10801.89621
63.446906,1119,10806.750938
528.667495,1116,10812.997639
20.946896,1087,10834.030488
200.054702,1108,10838.242599
226.444004,1086,10842.694456
74.353415,1102,10847.258097
124.357024,1105,10868.761094
-22.955506,1076,10873.211083
-177.926592,1077,10877.75147
52.416876,1087,10898.238735
-74.155298,1108,10902.772109
137.117973,1181,10908.504499
-76.649521,1100,10913.414251
-91.574016,1085,10933.001146
-186.910113,1092,10936.678505
-11.7055,1080,10940.028384
-1.3276,1089,10943.456723
-216.876975,1081,10962.846357
164.028885,1099,10966.810979
-119.302792,1098,10970.512344
-2.2478,1098,10974.083896
113.022916,1084,10991.474381
